scenario	phase	family_archetype	normalized_kernel_family	exact_implementation_sha256	implementation_family_key	recurrence_signature	grid	block	launch_count	accumulated_gpu_duration_ns	scenario_gpu_time_share	s2_balanced_relation	scenario_specific_high_mass_gap	meta_suite_relation	remaining_high_mass_exact_gap
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14448,1,1	128,1,1	48	955714	0.0030974395983899916	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14455,1,1	128,1,1	48	955874	0.0030979581534553587	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14462,1,1	128,1,1	48	956161	0.0030988883116038614	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14469,1,1	128,1,1	48	956801	0.0031009625318653305	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14476,1,1	128,1,1	48	955553	0.0030969178023554657	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14483,1,1	128,1,1	48	958944	0.003107907928772093	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14490,1,1	128,1,1	48	958242	0.0031056327684227942	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14497,1,1	128,1,1	48	958240	0.003105626286484477	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14504,1,1	128,1,1	48	959234	0.003108847809828071	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14511,1,1	128,1,1	48	958784	0.0031073893737067256	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14518,1,1	128,1,1	48	959875	0.0031109252710586986	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14525,1,1	128,1,1	48	960160	0.003111848947268884	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14532,1,1	128,1,1	48	960354	0.0031124776952856418	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14539,1,1	128,1,1	48	961473	0.003116104339774054	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14546,1,1	128,1,1	48	961952	0.0031176567640009973	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14553,1,1	128,1,1	48	961793	0.0031171414499047887	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_STEP_SHAPE_48	14560,1,1	128,1,1	48	962594	0.0031197374662007833	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	EXACT_SHA256_bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	STABLE_24	1,1,1	128,1,1	768	999234	0.0032384865761698844	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	EXACT_SHA256_bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	STABLE_24	4,1,1	128,1,1	768	1338144	0.004336883433692482	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	REDUCE	AT_NATIVE_REDUCE	d1934c1198203f32a8446aa6060a5371f039492e919c517e67a0ff56e061d5c8	EXACT_SHA256_d1934c1198203f32a8446aa6060a5371f039492e919c517e67a0ff56e061d5c8	STABLE_49	1,1,1	128,4,1	1568	3738690	0.01211697898336184	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL2_IMPLEMENTATION_RECURRENCE	YES
B4	DECODE	REDUCE	AT_NATIVE_REDUCE	9f869f06e41eff47d4e7b2d3da41b2fca8563f79b095b1ec384854b6b3e2e5ff	EXACT_SHA256_9f869f06e41eff47d4e7b2d3da41b2fca8563f79b095b1ec384854b6b3e2e5ff	STABLE_24	28,1,1	32,16,1	768	932001	0.003020586496733406	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	EXACT_SHA256_26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	STABLE_2	1,1,1	128,1,1	64	75968	0.00024620994503637164	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	EXACT_SHA256_26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	STABLE_49	7,1,1	128,1,1	1568	3160195	0.010242094529989159	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL2_IMPLEMENTATION_RECURRENCE	YES
B4	DECODE	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	EXACT_SHA256_3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	STABLE_1	1,1,1	128,1,1	32	45472	0.00014737334957737325	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	EXACT_SHA256_3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	STABLE_49	7,1,1	128,1,1	1568	2937476	0.009520269119967102	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL2_IMPLEMENTATION_RECURRENCE	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	0c13d038c2620873928ae5a36dd84e84b24a70287e3637f75bc0f3ed71c8a4d1	EXACT_SHA256_0c13d038c2620873928ae5a36dd84e84b24a70287e3637f75bc0f3ed71c8a4d1	STABLE_24	38,1,1	128,1,1	768	819168	0.002654898223667261	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	a43e69a63440bd40b51a333c784e6c93da8a5d97e93b96abb6fdaa150d7c6302	EXACT_SHA256_a43e69a63440bd40b51a333c784e6c93da8a5d97e93b96abb6fdaa150d7c6302	STABLE_2	1,1,1	128,1,1	64	57280	0.0001856427134014765	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	e88663be9a32f280a8174eef80811f6610d41523e6f08d34561f29442abd05c4	EXACT_SHA256_e88663be9a32f280a8174eef80811f6610d41523e6f08d34561f29442abd05c4	STABLE_24	38,1,1	128,1,1	768	710945	0.0023041508184220095	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	5711aa9db8c527013d97f362d04044929dca517a8e05fc11bfa622179d9a60ed	EXACT_SHA256_5711aa9db8c527013d97f362d04044929dca517a8e05fc11bfa622179d9a60ed	STABLE_49	1,1,1	128,1,1	1568	1406849	0.004559554219730339	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	EXACT_SHA256_2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	STABLE_24	1,1,1	128,1,1	768	680704	0.0022061406700984404	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	EXACT_SHA256_2cd3f805e75b60f437e0ecf47f1945becd532a081eeb10bb36e7cc262e6f7e26	STABLE_72	7,1,1	128,1,1	2304	2074787	0.0067243206775507896	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL2_IMPLEMENTATION_RECURRENCE	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	a68982cf6d846a655cd482da3ca16cf4540e49dfc55e4ebbd4b26df2d827866e	EXACT_SHA256_a68982cf6d846a655cd482da3ca16cf4540e49dfc55e4ebbd4b26df2d827866e	STABLE_1	1,1,1	128,1,1	32	36928	0.00011968250908676195	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	3d29b9d568dac897004721d1cb9b00837e19e4db53054e85678fd4b8a9ca1e47	EXACT_SHA256_3d29b9d568dac897004721d1cb9b00837e19e4db53054e85678fd4b8a9ca1e47	STABLE_49	1,1,1	128,1,1	1568	1433793	0.004646878892738185	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL3_EXACT	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	07f1489f01f6aeca4c868a66daa2d779d06d084290e03498907d6ca894520361	EXACT_SHA256_07f1489f01f6aeca4c868a66daa2d779d06d084290e03498907d6ca894520361	STABLE_1	1,1,1	128,1,1	32	36513	0.00011833750688596563	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	6d15560c6de4c556736b71012a902ff283d9e88f8b16006697b7b9723dae7877	EXACT_SHA256_6d15560c6de4c556736b71012a902ff283d9e88f8b16006697b7b9723dae7877	STABLE_49	7,1,1	128,1,1	1568	1415747	0.004588392363303075	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	COPY	COPY_KERNEL	e593dab8aec90bd69f8465eb6a67ce3b4db21258884d7c33fec094f870a90650	EXACT_SHA256_e593dab8aec90bd69f8465eb6a67ce3b4db21258884d7c33fec094f870a90650	VARIABLE_48_96	152,2,1	512,1,1	1584	3917700	0.01269714487243304	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
B4	DECODE	COPY	COPY_KERNEL	5fe75b7df488d1ed3fba483dcdad114fa364a783823058ebc540d8d8788bf0e1	EXACT_SHA256_5fe75b7df488d1ed3fba483dcdad114fa364a783823058ebc540d8d8788bf0e1	STABLE_1	1,2,1	128,1,1	32	50592	0.00016396711166912533	LEVEL1_ARCHETYPE_ONLY	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	COPY	COPY_KERNEL	1dcd309bfcaf4619985c9773e3174747e99765bae9400e943b6c6c44db5ba036	EXACT_SHA256_1dcd309bfcaf4619985c9773e3174747e99765bae9400e943b6c6c44db5ba036	STABLE_48	152,2,1	512,1,1	1488	14567774	0.04721370624265853	LEVEL3_EXACT	NO	LEVEL3_EXACT	NO
B4	DECODE	GEMM	CUBLAS_GEMM	944c439ce7856ba1b82bb05e2ec1be30aae379d26ccb629052dc6da785b6e013	EXACT_SHA256_944c439ce7856ba1b82bb05e2ec1be30aae379d26ccb629052dc6da785b6e013	STABLE_48	8,1,1	32,1,1	1536	8819404	0.028583416360751318	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
B4	DECODE	GEMM	CUBLAS_GEMM	b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	EXACT_SHA256_b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	STABLE_1	8,1187,1	32,1,1	32	14731543	0.04774447652078435	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
B4	DECODE	GEMM	CUBLAS_GEMM	b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	EXACT_SHA256_b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	STABLE_48	8,38,1	32,1,1	1536	23128106	0.0749574782415672	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
B4	DECODE	GEMM	CUBLAS_GEMM	b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	EXACT_SHA256_b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	STABLE_48	8,7,1	32,1,1	1536	8820683	0.0285875615603051	UNCOVERED_ARCHETYPE	YES	LEVEL2_IMPLEMENTATION_RECURRENCE	YES
B4	DECODE	GEMM	CUBLAS_GEMM	b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	EXACT_SHA256_b222ed3c50b83fc08d44b95f8e2b6efab304392da9252c918dd6edf51446b02a	STABLE_24	8,7,16	32,1,1	768	12715729	0.041211285517420454	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
B4	DECODE	GEMM	CUBLAS_GEMM	236b2b929cf3f9ebf8ad18474634f2a94ee4eec7cf4cb0d73ff98ef8a395c849	EXACT_SHA256_236b2b929cf3f9ebf8ad18474634f2a94ee4eec7cf4cb0d73ff98ef8a395c849	STABLE_1	1,1,1	256,1,1	32	38752	0.00012559403683194863	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	DECODE	OTHER	OTHER_EXACT_IMPLEMENTATION	d71007a2126c2b81da00e00d42fe2158c2639bbad926caa197a2cf8e98c1c922	EXACT_SHA256_d71007a2126c2b81da00e00d42fe2158c2639bbad926caa197a2cf8e98c1c922	STABLE_1	7,1,1	128,1,1	32	77664	0.0002517066287292645	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
B4	DECODE	FLASH	PYTORCH_FLASH_FWD	ca30d2b2cf1cdec4fd257325f9e9d1d4ed47f1867c67e783b22cc01911a5a79e	FLASH_FWD_SPLITKV_COMBINE	STABLE_24	7,1,1	128,1,1	768	1599106	0.005182653227244789	LEVEL2_IMPLEMENTATION_RECURRENCE	NO	LEVEL2_IMPLEMENTATION_RECURRENCE	NO
B4	DECODE	FLASH	PYTORCH_FLASH_FWD	acd9e92a7282d0c17ce34f2bda8a7972bb8913b66629d00bdecf3b119a81d426	FLASH_FWD_SPLITKV	STABLE_24	1,5,56	128,1,1	768	28056212	0.09092931779760939	LEVEL2_IMPLEMENTATION_RECURRENCE	YES	LEVEL3_EXACT	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	EXACT_SHA256_9b1cdd2742b2670c8e01f898eb0822cd8797c01086aac0c04669129e160274ce	ONE_OBSERVED_PASS	32,1,1	64,1,1	1	1088	3.526174444497319e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	EXACT_SHA256_91297a911e5ce0bc544f9f1e69b7e03db76a50894146196e6db519747eea57d6	ONE_OBSERVED_PASS	28672,1,1	128,1,1	49	1142113	0.0037015530085736824	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	ONE_OBSERVED_PASS	14336,1,1	128,1,1	97	2551973	0.008270865786440401	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	EXACT_SHA256_3152a5cb6f7e1e6677da5888d1fefa8b3ca559fddf1fb0c4617d0cb56def4477	ONE_OBSERVED_PASS	2048,1,1	128,1,1	48	307200	0.0009956257255051254	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	EXACT_SHA256_8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	ONE_OBSERVED_PASS	14336,1,1	128,1,1	24	767426	0.0024872039974658086	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	EXACT_SHA256_8aa3a46aafcd3bec14540f327e0544e4b2dca8d0f1ff0980a31a7beb6a88c7d6	ONE_OBSERVED_PASS	2048,1,1	128,1,1	24	127168	0.00041214756595389255	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	EXACT_SHA256_d3960332886ccbc5c01efcc8f3296deaf00c899258cf4ffd8eafb014d49e1f40	ONE_OBSERVED_PASS	14336,1,1	128,1,1	48	1415394	0.004587248301190109	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	EXACT_SHA256_bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	ONE_OBSERVED_PASS	1024,1,1	128,1,1	24	69728	0.00022598629748704876	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_ELEMENTWISE	bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	EXACT_SHA256_bdd4f2099fa3c9f8e3b033bd895b8cab81b6e96352879bf37854ae6723f62c16	ONE_OBSERVED_PASS	7168,1,1	128,1,1	24	257312	0.0008339402561236159	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	REDUCE	AT_NATIVE_REDUCE	d1934c1198203f32a8446aa6060a5371f039492e919c517e67a0ff56e061d5c8	EXACT_SHA256_d1934c1198203f32a8446aa6060a5371f039492e919c517e67a0ff56e061d5c8	ONE_OBSERVED_PASS	512,1,1	32,16,1	49	681378	0.0022083250833113	UNCOVERED_ARCHETYPE	NO	UNCOVERED_ARCHETYPE	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	EXACT_SHA256_26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	ONE_OBSERVED_PASS	14336,1,1	128,1,1	49	1134722	0.003677599005522874	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	EXACT_SHA256_26d2f4f0b5d9d5b83d006b5e996d302bc2540a6b46e756e9c77b55f1b382e8bb	ONE_OBSERVED_PASS	256,1,1	128,1,1	2	4128	1.3378720686475122e-05	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	EXACT_SHA256_3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	ONE_OBSERVED_PASS	14336,1,1	128,1,1	49	1222720	0.003962797809536546	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_UNROLLED_ELEMENTWISE	3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	EXACT_SHA256_3702ca85440b806203a31d138d80432ce866ff4ba454c09654edbe7c32daf526	ONE_OBSERVED_PASS	4,1,1	128,1,1	1	2048	6.637504836700836e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	0c13d038c2620873928ae5a36dd84e84b24a70287e3637f75bc0f3ed71c8a4d1	EXACT_SHA256_0c13d038c2620873928ae5a36dd84e84b24a70287e3637f75bc0f3ed71c8a4d1	ONE_OBSERVED_PASS	77824,1,1	128,1,1	24	5796680	0.018786861101956542	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	a43e69a63440bd40b51a333c784e6c93da8a5d97e93b96abb6fdaa150d7c6302	EXACT_SHA256_a43e69a63440bd40b51a333c784e6c93da8a5d97e93b96abb6fdaa150d7c6302	ONE_OBSERVED_PASS	256,1,1	128,1,1	2	2528	8.193170032802594e-06	UNCOVERED_ARCHETYPE	NO	LEVEL1_ARCHETYPE_ONLY	NO
B4	PREFILL	ELEMENTWISE	AT_NATIVE_VECTORIZED_ELEMENTWISE	e88663be9a32f280a8174eef80811f6610d41523e6f08d34561f29442abd05c4	EXACT_SHA256_e88663be9a32f280a8174eef80811f6610d41523e6f08d34561f29442abd05c4	ONE_OBSERVED_PASS	77824,1,1	128,1,1	24	9365871	0.03035449905391411	UNCOVERED_ARCHETYPE	YES	LEVEL3_EXACT	NO
