family	profile_id	kernel_index	kernel_role	kernel_name	grid_size	block_size	metric_name	unit	value	replay_pass_count
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_bytes.sum	byte	983072.0	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes.sum	byte	34609664.0	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes.sum	byte	384.0	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	gpu__time_duration.sum	ns	58304.0	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	gpu__time_duration.sum	ns	4416.0	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	166966.0	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	9472.0	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	1081012.0	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes_read.sum	byte	34608896.0	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes_read.sum	byte	384.0	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	53.3	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	8.59	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	6.14	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	0.39	3
shared	L0_UP_D3_SHARE3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	32.96	3
shared	L0_UP_D3_SHARE3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	l1tex__t_bytes.sum	byte	46829568.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	l1tex__t_bytes.sum	byte	454656.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_bytes.sum	byte	40710560.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_bytes.sum	byte	982880.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes.sum	byte	36297216.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes.sum	byte	384.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	gpu__time_duration.sum	ns	62176.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	gpu__time_duration.sum	ns	4448.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	162320.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	9472.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	1086440.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes_read.sum	byte	34796672.0	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes_read.sum	byte	384.0	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	54.87	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	8.59	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	5.72	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	0.39	3
shared	L0_UP_D3_SINGLE_L0_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	32.81	3
shared	L0_UP_D3_SINGLE_L0_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	l1tex__t_bytes.sum	byte	46829568.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	l1tex__t_bytes.sum	byte	454656.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_bytes.sum	byte	40738432.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_bytes.sum	byte	982304.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes.sum	byte	45941248.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes.sum	byte	896.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	gpu__time_duration.sum	ns	76800.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	gpu__time_duration.sum	ns	4512.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	146520.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	9472.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	1102304.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes_read.sum	byte	35278976.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes_read.sum	byte	896.0	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	60.66	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	8.62	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	4.59	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	0.39	3
shared	L14_UP_D3_ROTATE_CONTROL_3	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	33.47	3
shared	L14_UP_D3_ROTATE_CONTROL_3	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	l1tex__t_bytes.sum	byte	46829568.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	l1tex__t_bytes.sum	byte	454656.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_bytes.sum	byte	40753216.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_bytes.sum	byte	982368.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes.sum	byte	45912192.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes.sum	byte	896.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	gpu__time_duration.sum	ns	76800.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	gpu__time_duration.sum	ns	4576.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	147024.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_hit.sum	sector	9472.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	1102304.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_sectors_srcunit_tex_op_read_lookup_miss.sum	sector	0.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	dram__bytes_read.sum	byte	35279872.0	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	dram__bytes_read.sum	byte	896.0	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	60.51	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__warp_issue_stalled_long_scoreboard_per_warp_active.pct	%	8.48	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	4.59	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	smsp__inst_executed_pipe_lsu.avg.pct_of_peak_sustained_active	%	0.39	3
shared	L14_UP_D3_SETASIDE_ONLY	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	33.42	3
shared	L14_UP_D3_SETASIDE_ONLY	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	sm__warps_active.avg.pct_of_peak_sustained_active	%	8.32	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	l1tex__t_bytes.sum	byte	46829568.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	l1tex__t_bytes.sum	byte	454656.0	3
shared	L14_UP_D3_SHARE2_UP	0	GEMM	gemm_forward_4bit_cuda_m16n128k32(int, int, __half *, int *, __half *, int *, int, int, int, __half *)	(1184, 1, 1)	(32, 2, 1)	lts__t_bytes.sum	byte	40732352.0	3
shared	L14_UP_D3_SHARE2_UP	1	REDUCTION	void at::reduce_kernel<128, 4, at::ReduceOp<c10::Half, at::func_wrapper_t<c10::Half, at::sum_functor<c10::Half, float, c10::Half>::operator ()(at::TensorIterator &)::[lambda(float, float) (instance 1)]>, unsigned int, c10::Half, 4>>(T3)	(37, 1, 1)	(32, 4, 1)	lts__t_bytes.sum	byte	986464.0	3
