deployment_id	scenario	phase	decode_step	launch_ordinal_within_phase	function_name	code_object_identity	grid	block	stream	duration_ns	phase_duration_share	semantic_class
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	619	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6592	0.000201609	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	620	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x3x1	256x1x1	7	201985	0.006177481	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	621	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	19456x1x1	128x1x1	7	17408	0.000532404	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	622	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x3x1	256x1x1	7	202272	0.006186258	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	623	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	19456x1x1	128x1x1	7	38849	0.001188152	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	624	[CUDA memset]	UNKNOWN_BY_NSYS	xx	xx	7	2368	0.000072423	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	625	ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	7x16x4	128x1x1	7	199392	0.006098177	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	626	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	10752	0.000328838	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	627	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7712	0.000235863	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	628	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6176	0.000188886	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	629	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	5472	0.000167355	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	630	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1792	0.000054806	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	631	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1216	0.000037190	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	632	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	7232	0.000221182	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	633	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7072	0.000216289	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	634	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7072	0.000216289	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	635	ampere_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	7x16x1	128x1x1	7	51713	0.001581583	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	636	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	UNKNOWN_BY_NSYS	2x32x1	128x1x1	7	9792	0.000299477	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	637	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	UNKNOWN_BY_NSYS	2x32x1	128x1x1	7	9376	0.000286754	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	638	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	11232	0.000343518	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	639	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1792x1x1	128x1x1	7	4032	0.000123314	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	640	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	12512	0.000382665	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	641	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7328	0.000224119	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	642	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7424	0.000227055	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	643	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	3264	0.000099826	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	644	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	256x1x1	128x1x1	7	1920	0.000058721	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	645	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	4256	0.000130165	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	646	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	2176	0.000066550	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	647	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	2272	0.000069487	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	648	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7648	0.000233905	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	649	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7840	0.000239777	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	650	void pytorch_flash::flash_fwd_kernel<pytorch_flash::Flash_fwd_kernel_traits<(int)64, (int)128, (int)128, (int)4, (bool)0, (bool)0, cutlass::half_t, pytorch_flash::Flash_kernel_traits<(int)64, (int)128, (int)128, (int)4, cutlass::half_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0>(pytorch_flash::Flash_fwd_params)	UNKNOWN_BY_NSYS	16x1x14	128x1x1	7	148193	0.004532314	ATTENTION_CORE
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	651	ampere_fp16_s1688gemm_fp16_256x64_ldg8_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	4x32x1	128x1x1	7	52064	0.001592318	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	652	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	3808	0.000116463	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	653	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	8032	0.000245650	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	654	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	5472	0.000167355	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	655	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	4960	0.000151696	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	656	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1280	0.000039147	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	657	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1024	0.000031318	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	658	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	7136	0.000218246	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	659	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6880	0.000210417	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	660	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6688	0.000204545	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	661	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x3x1	256x1x1	7	203233	0.006215650	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	662	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 5)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	19456x1x1	128x1x1	7	17344	0.000530446	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	663	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(T1::Params)	UNKNOWN_BY_NSYS	128x3x1	256x1x1	7	202817	0.006202927	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	664	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	19456x1x1	128x1x1	7	38624	0.001181271	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	665	[CUDA memset]	UNKNOWN_BY_NSYS	xx	xx	7	704	0.000021531	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	666	ampere_fp16_s1688gemm_fp16_128x128_ldg8_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	7x16x4	128x1x1	7	200128	0.006120687	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	667	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<c10::Half>, at::detail::Array<char *, (int)3>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	11169	0.000341591	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	668	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7840	0.000239777	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	669	void at::native::vectorized_elementwise_kernel<(int)4, void at::native::<unnamed>::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase &, T2)::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6240	0.000190843	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	670	void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, (int)4>>(T3)	UNKNOWN_BY_NSYS	128x1x1	32x16x1	7	5472	0.000167355	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	671	void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctorOnSelf_add<float>, at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1312	0.000040126	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	672	void at::native::vectorized_elementwise_kernel<(int)4, at::native::rsqrt_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(float) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	UNKNOWN_BY_NSYS	4x1x1	128x1x1	7	1024	0.000031318	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	673	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	7168x1x1	128x1x1	7	7232	0.000221182	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	674	void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 10)]::operator ()() const::[lambda(c10::Half) (instance 1)], at::detail::Array<char *, (int)2>, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T3, T4, T5, T6)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7072	0.000216289	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	675	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	6784	0.000207481	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	676	ampere_fp16_s1688gemm_fp16_128x128_ldg8_relu_f2f_stages_32x1_tn	UNKNOWN_BY_NSYS	7x16x1	128x1x1	7	51264	0.001567851	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	677	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	UNKNOWN_BY_NSYS	2x32x1	128x1x1	7	9344	0.000285776	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	678	ampere_fp16_s16816gemm_fp16_64x64_ldg8_relu_f2f_stages_64x5_tn	UNKNOWN_BY_NSYS	2x32x1	128x1x1	7	9216	0.000281861	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	679	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7680	0.000234884	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	680	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::neg_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 8)]::operator ()() const::[lambda(c10::Half) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	1792x1x1	128x1x1	7	3904	0.000119399	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	681	void at::native::<unnamed>::CatArrayBatchedCopy<at::native::<unnamed>::OpaqueType<(unsigned int)2>, unsigned int, (int)4, (int)64, (int)64>(T1 *, at::native::<unnamed>::CatArrInputTensorMetadata<T1, T2, T4, T5>, at::native::<unnamed>::TensorSizeStride<T2, (unsigned int)4>, int, T2)	UNKNOWN_BY_NSYS	152x2x1	512x1x1	7	12672	0.000387559	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	682	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7360	0.000225097	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	683	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<c10::Half>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	3584x1x1	128x1x1	7	7424	0.000227055	UNKNOWN
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL	NA	684	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	UNKNOWN_BY_NSYS	512x1x1	128x1x1	7	3296	0.000100804	UNKNOWN
