evidence_class	frozen_fast64_framework_sha	workload	dimension	physical_point_kib	mode	modeled_pool	row_disposition	compact_evidence_path	compact_evidence_sha256	raw_metric	raw_value	normalization	denominator	normalized_value	unit	formula	provenance
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	valid_hits	517005	per_sm_cycle	2422151168	0.000213449	valid_hits events per SM-cycle	valid_hits / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	valid_hits	517005	per_1m_lower_requests	17639701	29309.170263147	valid_hits events per 1M lower requests	valid_hits / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	pending_hits	193374	per_1m_instructions	145666048	1327.515935628	pending_hits events per 1M instructions	pending_hits / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	pending_hits	193374	per_simulated_cycle	37846112	0.005109481	pending_hits events per simulated cycle	pending_hits / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	pending_hits	193374	per_sm_cycle	2422151168	0.000079836	pending_hits events per SM-cycle	pending_hits / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	pending_hits	193374	per_1m_lower_requests	17639701	10962.430712403	pending_hits events per 1M lower requests	pending_hits / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	tag_evictions	17635605	per_1m_instructions	145666048	121068.740740464	tag_evictions events per 1M instructions	tag_evictions / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	tag_evictions	17635605	per_simulated_cycle	37846112	0.465981948	tag_evictions events per simulated cycle	tag_evictions / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	tag_evictions	17635605	per_sm_cycle	2422151168	0.007280968	tag_evictions events per SM-cycle	tag_evictions / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	tag_evictions	17635605	per_1m_lower_requests	17639701	999767.796517639	tag_evictions events per 1M lower requests	tag_evictions / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per 1M instructions	io_duplicate_after_eviction / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	37846112	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per simulated cycle	io_duplicate_after_eviction / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2422151168	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per SM-cycle	io_duplicate_after_eviction / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_duplicate_after_eviction	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17639701	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_duplicate_after_eviction events per 1M lower requests	io_duplicate_after_eviction / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per 1M instructions	io_no_free_physical_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	37846112	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per simulated cycle	io_no_free_physical_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2422151168	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per SM-cycle	io_no_free_physical_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_no_free_physical_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17639701	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_no_free_physical_events events per 1M lower requests	io_no_free_physical_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_partial_allocation_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_partial_allocation_events events per 1M instructions	io_partial_allocation_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_partial_allocation_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	37846112	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_partial_allocation_events events per simulated cycle	io_partial_allocation_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_partial_allocation_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2422151168	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_partial_allocation_events events per SM-cycle	io_partial_allocation_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_partial_allocation_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17639701	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_partial_allocation_events events per 1M lower requests	io_partial_allocation_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_allocation_width_limited_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_allocation_width_limited_events events per 1M instructions	io_allocation_width_limited_events / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_allocation_width_limited_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	37846112	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_allocation_width_limited_events events per simulated cycle	io_allocation_width_limited_events / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_allocation_width_limited_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2422151168	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_allocation_width_limited_events events per SM-cycle	io_allocation_width_limited_events / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	io_allocation_width_limited_events	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17639701	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	io_allocation_width_limited_events events per 1M lower requests	io_allocation_width_limited_events / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_allocations	17639701	per_1m_instructions	145666048	121096.859853025	physical_allocations events per 1M instructions	physical_allocations / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_allocations	17639701	per_simulated_cycle	37846112	0.466090176	physical_allocations events per simulated cycle	physical_allocations / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_allocations	17639701	per_sm_cycle	2422151168	0.007282659	physical_allocations events per SM-cycle	physical_allocations / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_releases	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_instructions	145666048	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	physical_releases events per 1M instructions	physical_releases / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_releases	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_simulated_cycle	37846112	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	physical_releases events per simulated cycle	physical_releases / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_releases	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_sm_cycle	2422151168	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	physical_releases events per SM-cycle	physical_releases / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	physical_releases	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	per_1m_lower_requests	17639701	NA_NOT_REPORTED_IN_ACCEPTED_COMPACT	physical_releases events per 1M lower requests	physical_releases / lower_requests_created * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	oo_out_of_order_retires	1891361	per_1m_instructions	145666048	12984.226770537	oo_out_of_order_retires events per 1M instructions	oo_out_of_order_retires / instructions * 1e6	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	oo_out_of_order_retires	1891361	per_simulated_cycle	37846112	0.049975041	oo_out_of_order_retires events per simulated cycle	oo_out_of_order_retires / cycles	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
ACCEPTED_FAST64_EVIDENCE	18a68dcccd795f1b6cda75504e9450d00c9cee02	BICG	physical	24	OO	192_lines_24576B	STRICT_TERMINAL_SENSITIVITY	docs/dtc_l1/fast64/generated/fast64_6_precomputed_v1/fast64_sens_v1_bicg_physical24_oo.json	81dca2ba916aa5c8eac4a64b5f4cd2aa6619970be84568a5417809e6e770c92b	oo_out_of_order_retires	1891361	per_sm_cycle	2422151168	0.000780860	oo_out_of_order_retires events per SM-cycle	oo_out_of_order_retires / (64 * cycles)	EXISTING_DATA_DERIVED_ANALYSIS; raw_metric from compact_evidence_path/SHA in this row; SM_COUNT=64 from FAST64_PLATFORM_CONTRACT.md
