source	identity	roi	arm	lseg	compute_index	metric	value	unit
C12	decode1:F8:10	decode1	F8	10	310	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	310	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	310	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	310	vm_translation_requester_latency_cycles_total	3259601	cycles
C12	decode1:F8:10	decode1	F8	10	311	gpu_sim_cycle	6306	cycles
C12	decode1:F8:10	decode1	F8	10	311	vm_l1_tlb_accesses	768	events
C12	decode1:F8:10	decode1	F8	10	311	vm_l1_tlb_hits	736	events
C12	decode1:F8:10	decode1	F8	10	311	vm_l1_tlb_misses	32	events
C12	decode1:F8:10	decode1	F8	10	311	vm_l2_tlb_accesses	32	events
C12	decode1:F8:10	decode1	F8	10	311	vm_l2_tlb_hits	32	events
C12	decode1:F8:10	decode1	F8	10	311	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	311	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	311	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	311	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	311	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	311	vm_translation_requester_latency_cycles_total	10736	cycles
C12	decode1:F8:10	decode1	F8	10	312	gpu_sim_cycle	6751	cycles
C12	decode1:F8:10	decode1	F8	10	312	vm_l1_tlb_accesses	1024	events
C12	decode1:F8:10	decode1	F8	10	312	vm_l1_tlb_hits	1010	events
C12	decode1:F8:10	decode1	F8	10	312	vm_l1_tlb_misses	14	events
C12	decode1:F8:10	decode1	F8	10	312	vm_l2_tlb_accesses	14	events
C12	decode1:F8:10	decode1	F8	10	312	vm_l2_tlb_hits	14	events
C12	decode1:F8:10	decode1	F8	10	312	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	312	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	312	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	312	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	312	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	312	vm_translation_requester_latency_cycles_total	11397	cycles
C12	decode1:F8:10	decode1	F8	10	313	gpu_sim_cycle	5952	cycles
C12	decode1:F8:10	decode1	F8	10	313	vm_l1_tlb_accesses	1024	events
C12	decode1:F8:10	decode1	F8	10	313	vm_l1_tlb_hits	986	events
C12	decode1:F8:10	decode1	F8	10	313	vm_l1_tlb_misses	38	events
C12	decode1:F8:10	decode1	F8	10	313	vm_l2_tlb_accesses	38	events
C12	decode1:F8:10	decode1	F8	10	313	vm_l2_tlb_hits	38	events
C12	decode1:F8:10	decode1	F8	10	313	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	313	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	313	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	313	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	313	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	313	vm_translation_requester_latency_cycles_total	13500	cycles
C12	decode1:F8:10	decode1	F8	10	314	gpu_sim_cycle	13524	cycles
C12	decode1:F8:10	decode1	F8	10	314	vm_l1_tlb_accesses	520	events
C12	decode1:F8:10	decode1	F8	10	314	vm_l1_tlb_hits	518	events
C12	decode1:F8:10	decode1	F8	10	314	vm_l1_tlb_misses	2	events
C12	decode1:F8:10	decode1	F8	10	314	vm_l2_tlb_accesses	2	events
C12	decode1:F8:10	decode1	F8	10	314	vm_l2_tlb_hits	2	events
C12	decode1:F8:10	decode1	F8	10	314	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	314	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	314	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	314	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	314	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	314	vm_translation_requester_latency_cycles_total	5360	cycles
C12	decode1:F8:10	decode1	F8	10	315	gpu_sim_cycle	5570	cycles
C12	decode1:F8:10	decode1	F8	10	315	vm_l1_tlb_accesses	2	events
C12	decode1:F8:10	decode1	F8	10	315	vm_l1_tlb_hits	2	events
C12	decode1:F8:10	decode1	F8	10	315	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	315	vm_translation_requester_latency_cycles_total	20	cycles
C12	decode1:F8:10	decode1	F8	10	316	gpu_sim_cycle	5619	cycles
C12	decode1:F8:10	decode1	F8	10	316	vm_l1_tlb_accesses	2	events
C12	decode1:F8:10	decode1	F8	10	316	vm_l1_tlb_hits	2	events
C12	decode1:F8:10	decode1	F8	10	316	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	316	vm_translation_requester_latency_cycles_total	20	cycles
C12	decode1:F8:10	decode1	F8	10	317	gpu_sim_cycle	6359	cycles
C12	decode1:F8:10	decode1	F8	10	317	vm_l1_tlb_accesses	1536	events
C12	decode1:F8:10	decode1	F8	10	317	vm_l1_tlb_hits	1507	events
C12	decode1:F8:10	decode1	F8	10	317	vm_l1_tlb_misses	29	events
C12	decode1:F8:10	decode1	F8	10	317	vm_l2_tlb_accesses	29	events
C12	decode1:F8:10	decode1	F8	10	317	vm_l2_tlb_hits	29	events
C12	decode1:F8:10	decode1	F8	10	317	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	317	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	317	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	317	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	317	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	317	vm_translation_requester_latency_cycles_total	17745	cycles
C12	decode1:F8:10	decode1	F8	10	318	gpu_sim_cycle	5780	cycles
C12	decode1:F8:10	decode1	F8	10	318	vm_l1_tlb_accesses	768	events
C12	decode1:F8:10	decode1	F8	10	318	vm_l1_tlb_hits	744	events
C12	decode1:F8:10	decode1	F8	10	318	vm_l1_tlb_misses	24	events
C12	decode1:F8:10	decode1	F8	10	318	vm_l2_tlb_accesses	24	events
C12	decode1:F8:10	decode1	F8	10	318	vm_l2_tlb_hits	24	events
C12	decode1:F8:10	decode1	F8	10	318	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	318	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	318	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	318	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	318	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	318	vm_translation_requester_latency_cycles_total	9788	cycles
C12	decode1:F8:10	decode1	F8	10	319	gpu_sim_cycle	8298	cycles
C12	decode1:F8:10	decode1	F8	10	319	vm_l1_tlb_accesses	1536	events
C12	decode1:F8:10	decode1	F8	10	319	vm_l1_tlb_hits	1024	events
C12	decode1:F8:10	decode1	F8	10	319	vm_l1_tlb_misses	512	events
C12	decode1:F8:10	decode1	F8	10	319	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	319	vm_translation_requester_latency_cycles_total	15360	cycles
C12	decode1:F8:10	decode1	F8	10	320	gpu_sim_cycle	450393	cycles
C12	decode1:F8:10	decode1	F8	10	320	vm_l1_tlb_accesses	1271296	events
C12	decode1:F8:10	decode1	F8	10	320	vm_l1_tlb_hits	1205747	events
C12	decode1:F8:10	decode1	F8	10	320	vm_l1_tlb_misses	65549	events
C12	decode1:F8:10	decode1	F8	10	320	vm_l2_tlb_accesses	13	events
C12	decode1:F8:10	decode1	F8	10	320	vm_l2_tlb_hits	13	events
C12	decode1:F8:10	decode1	F8	10	320	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	320	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	320	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	320	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	320	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	320	vm_translation_requester_latency_cycles_total	12714000	cycles
C12	decode1:F8:10	decode1	F8	10	321	gpu_sim_cycle	6500	cycles
C12	decode1:F8:10	decode1	F8	10	321	vm_l1_tlb_accesses	512	events
C12	decode1:F8:10	decode1	F8	10	321	vm_l1_tlb_hits	512	events
C12	decode1:F8:10	decode1	F8	10	321	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	321	vm_translation_requester_latency_cycles_total	5120	cycles
C12	decode1:F8:10	decode1	F8	10	322	gpu_sim_cycle	451024	cycles
C12	decode1:F8:10	decode1	F8	10	322	vm_l1_tlb_accesses	1271296	events
C12	decode1:F8:10	decode1	F8	10	322	vm_l1_tlb_hits	1205760	events
C12	decode1:F8:10	decode1	F8	10	322	vm_l1_tlb_misses	65536	events
C12	decode1:F8:10	decode1	F8	10	322	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	322	vm_translation_requester_latency_cycles_total	12712960	cycles
C12	decode1:F8:10	decode1	F8	10	323	gpu_sim_cycle	6152	cycles
C12	decode1:F8:10	decode1	F8	10	323	vm_l1_tlb_accesses	768	events
C12	decode1:F8:10	decode1	F8	10	323	vm_l1_tlb_hits	768	events
C12	decode1:F8:10	decode1	F8	10	323	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	323	vm_translation_requester_latency_cycles_total	7680	cycles
C12	decode1:F8:10	decode1	F8	10	324	gpu_sim_cycle	450382	cycles
C12	decode1:F8:10	decode1	F8	10	324	vm_l1_tlb_accesses	1271296	events
C12	decode1:F8:10	decode1	F8	10	324	vm_l1_tlb_hits	1205760	events
C12	decode1:F8:10	decode1	F8	10	324	vm_l1_tlb_misses	65536	events
C12	decode1:F8:10	decode1	F8	10	324	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	324	vm_translation_requester_latency_cycles_total	12712960	cycles
C12	decode1:F8:10	decode1	F8	10	325	gpu_sim_cycle	6373	cycles
C12	decode1:F8:10	decode1	F8	10	325	vm_l1_tlb_accesses	768	events
C12	decode1:F8:10	decode1	F8	10	325	vm_l1_tlb_hits	768	events
C12	decode1:F8:10	decode1	F8	10	325	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	325	vm_translation_requester_latency_cycles_total	7680	cycles
C12	decode1:F8:10	decode1	F8	10	326	gpu_sim_cycle	6678	cycles
C12	decode1:F8:10	decode1	F8	10	326	vm_l1_tlb_accesses	1024	events
C12	decode1:F8:10	decode1	F8	10	326	vm_l1_tlb_hits	1024	events
C12	decode1:F8:10	decode1	F8	10	326	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	326	vm_translation_requester_latency_cycles_total	10240	cycles
C12	decode1:F8:10	decode1	F8	10	327	gpu_sim_cycle	5787	cycles
C12	decode1:F8:10	decode1	F8	10	327	vm_l1_tlb_accesses	1024	events
C12	decode1:F8:10	decode1	F8	10	327	vm_l1_tlb_hits	1024	events
C12	decode1:F8:10	decode1	F8	10	327	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	327	vm_translation_requester_latency_cycles_total	10240	cycles
C12	decode1:F8:10	decode1	F8	10	328	gpu_sim_cycle	13094	cycles
C12	decode1:F8:10	decode1	F8	10	328	vm_l1_tlb_accesses	520	events
C12	decode1:F8:10	decode1	F8	10	328	vm_l1_tlb_hits	520	events
C12	decode1:F8:10	decode1	F8	10	328	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	328	vm_translation_requester_latency_cycles_total	5200	cycles
C12	decode1:F8:10	decode1	F8	10	329	gpu_sim_cycle	5570	cycles
C12	decode1:F8:10	decode1	F8	10	329	vm_l1_tlb_accesses	2	events
C12	decode1:F8:10	decode1	F8	10	329	vm_l1_tlb_hits	2	events
C12	decode1:F8:10	decode1	F8	10	329	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	329	vm_translation_requester_latency_cycles_total	20	cycles
C12	decode1:F8:10	decode1	F8	10	330	gpu_sim_cycle	5619	cycles
C12	decode1:F8:10	decode1	F8	10	330	vm_l1_tlb_accesses	2	events
C12	decode1:F8:10	decode1	F8	10	330	vm_l1_tlb_hits	2	events
C12	decode1:F8:10	decode1	F8	10	330	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	330	vm_translation_requester_latency_cycles_total	20	cycles
C12	decode1:F8:10	decode1	F8	10	331	gpu_sim_cycle	6258	cycles
C12	decode1:F8:10	decode1	F8	10	331	vm_l1_tlb_accesses	1536	events
C12	decode1:F8:10	decode1	F8	10	331	vm_l1_tlb_hits	1536	events
C12	decode1:F8:10	decode1	F8	10	331	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	331	vm_translation_requester_latency_cycles_total	15360	cycles
C12	decode1:F8:10	decode1	F8	10	332	gpu_sim_cycle	5783	cycles
C12	decode1:F8:10	decode1	F8	10	332	vm_l1_tlb_accesses	768	events
C12	decode1:F8:10	decode1	F8	10	332	vm_l1_tlb_hits	768	events
C12	decode1:F8:10	decode1	F8	10	332	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	332	vm_translation_requester_latency_cycles_total	7680	cycles
C12	decode1:F8:10	decode1	F8	10	333	gpu_sim_cycle	8465	cycles
C12	decode1:F8:10	decode1	F8	10	333	vm_l1_tlb_accesses	1536	events
C12	decode1:F8:10	decode1	F8	10	333	vm_l1_tlb_hits	1024	events
C12	decode1:F8:10	decode1	F8	10	333	vm_l1_tlb_misses	512	events
C12	decode1:F8:10	decode1	F8	10	333	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	333	vm_translation_requester_latency_cycles_total	15360	cycles
C12	decode1:F8:10	decode1	F8	10	334	gpu_sim_cycle	28651	cycles
C12	decode1:F8:10	decode1	F8	10	334	vm_l1_tlb_accesses	28623	events
C12	decode1:F8:10	decode1	F8	10	334	vm_l1_tlb_hits	11558	events
C12	decode1:F8:10	decode1	F8	10	334	vm_l1_tlb_misses	17065	events
C12	decode1:F8:10	decode1	F8	10	334	vm_l2_tlb_accesses	175	events
C12	decode1:F8:10	decode1	F8	10	334	vm_l2_tlb_hits	175	events
C12	decode1:F8:10	decode1	F8	10	334	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	334	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	334	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	334	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	334	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	334	vm_translation_requester_latency_cycles_total	300370	cycles
C12	decode1:F8:10	decode1	F8	10	335	gpu_sim_cycle	6536	cycles
C12	decode1:F8:10	decode1	F8	10	335	vm_l1_tlb_accesses	1152	events
C12	decode1:F8:10	decode1	F8	10	335	vm_l1_tlb_hits	1152	events
C12	decode1:F8:10	decode1	F8	10	335	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	335	vm_translation_requester_latency_cycles_total	11520	cycles
C12	decode1:F8:10	decode1	F8	10	336	gpu_sim_cycle	39759	cycles
C12	decode1:F8:10	decode1	F8	10	336	vm_l1_tlb_accesses	88576	events
C12	decode1:F8:10	decode1	F8	10	336	vm_l1_tlb_hits	84480	events
C12	decode1:F8:10	decode1	F8	10	336	vm_l1_tlb_misses	4096	events
C12	decode1:F8:10	decode1	F8	10	336	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_pte_dram_responses	0	events
C12	decode1:F8:10	decode1	F8	10	336	vm_translation_requester_latency_cycles_total	885760	cycles
C12	decode1:F8:10	decode1	F8	10	337	gpu_sim_cycle	7250	cycles
C12	decode1:F8:10	decode1	F8	10	337	vm_l1_tlb_accesses	544	events
C12	decode1:F8:10	decode1	F8	10	337	vm_l1_tlb_hits	544	events
C12	decode1:F8:10	decode1	F8	10	337	vm_l1_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_l2_tlb_accesses	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_l2_tlb_hits	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_l2_tlb_misses	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_translation_walk_starts	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_pte_requests	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_pte_l2_only_responses	0	events
C12	decode1:F8:10	decode1	F8	10	337	vm_pte_dram_responses	0	events
