seed	budget	roi	metric	reference_value	estimate	absolute_error	relative_error_fraction	relative_error_percent	interpretation
15009	24	decode1	vm_l1_tlb_misses	57947	76343.3333333	18396.3333333	0.317468261227	31.7468261227	predeclared random-selection variability only; not a context-bias or population CI
15009	24	decode1	vm_l2_tlb_accesses	57947	76343.3333333	18396.3333333	0.317468261227	31.7468261227	predeclared random-selection variability only; not a context-bias or population CI
15009	24	decode1	vm_l2_tlb_misses	22220	20041.6666667	2178.33333333	0.0980348034803	9.80348034803	predeclared random-selection variability only; not a context-bias or population CI
15009	24	decode1	vm_translation_walk_starts	15691	3145	12546	0.799566630553	79.9566630553	predeclared random-selection variability only; not a context-bias or population CI
15009	24	decode1	vm_pte_requests	15796	3145	12651	0.800898961762	80.0898961762	predeclared random-selection variability only; not a context-bias or population CI
15009	24	decode1	vm_pte_dram_responses	4134	986.666666667	3147.33333333	0.761328817933	76.1328817933	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	gpu_sim_cycle	62490238	59741112.1739	2749125.82609	0.043992884554	4.3992884554	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_l1_tlb_accesses	94168155	97099273.7391	2931118.73913	0.0311264327004	3.11264327004	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_l1_tlb_misses	1119527	1041129.04348	78397.9565217	0.0700277496851	7.00277496851	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_l2_tlb_accesses	1119527	1041129.04348	78397.9565217	0.0700277496851	7.00277496851	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_l2_tlb_misses	45227	26145.5652174	19081.4347826	0.421903614713	42.1903614713	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_translation_walk_starts	20816	11102.0869565	9713.91304348	0.466656083949	46.6656083949	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_pte_requests	20899	11132.173913	9766.82608696	0.467334613472	46.7334613472	predeclared random-selection variability only; not a context-bias or population CI
15009	48	prefill	vm_pte_dram_responses	8629	3129.04347826	5499.95652174	0.637380521699	63.7380521699	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	gpu_sim_cycle	34564626	13841226.4	20723399.6	0.599555152137	59.9555152137	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_l1_tlb_accesses	76015393	22769089.6	53246303.4	0.700467382968	70.0467382968	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_l1_tlb_misses	57947	27942.4	30004.6	0.517793846101	51.7793846101	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_l2_tlb_accesses	57947	27942.4	30004.6	0.517793846101	51.7793846101	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_l2_tlb_misses	22220	4410.4	17809.6	0.801512151215	80.1512151215	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_translation_walk_starts	15691	2131.2	13559.8	0.864176916704	86.4176916704	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_pte_requests	15796	2131.2	13664.8	0.86507976703	86.507976703	predeclared random-selection variability only; not a context-bias or population CI
15009	48	decode1	vm_pte_dram_responses	4134	532.8	3601.2	0.871117561684	87.1117561684	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	gpu_sim_cycle	62490238	17738728	44751510	0.716136014716	71.6136014716	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_l1_tlb_accesses	94168155	22699676	71468479	0.758945303749	75.8945303749	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_l1_tlb_misses	1119527	439074	680453	0.607804010086	60.7804010086	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_l2_tlb_accesses	1119527	439074	680453	0.607804010086	60.7804010086	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_l2_tlb_misses	45227	18684	26543	0.586883941009	58.6883941009	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_translation_walk_starts	20816	1557	19259	0.925201767871	92.5201767871	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_pte_requests	20899	1730	19169	0.917220919661	91.7220919661	predeclared random-selection variability only; not a context-bias or population CI
15010	8	prefill	vm_pte_dram_responses	8629	865	7764	0.899756634604	89.9756634604	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	gpu_sim_cycle	34564626	170981625	136416999	3.94672284317	394.672284317	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_l1_tlb_accesses	76015393	473607770	397592377	5.23041927837	523.041927837	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_l1_tlb_misses	57947	124505	66558	1.14860130809	114.860130809	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_l2_tlb_accesses	57947	124505	66558	1.14860130809	114.860130809	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_l2_tlb_misses	22220	49210	26990	1.21467146715	121.467146715	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_translation_walk_starts	15691	47175	31484	2.00650054171	200.650054171	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_pte_requests	15796	47175	31379	1.98651557356	198.651557356	predeclared random-selection variability only; not a context-bias or population CI
15010	8	decode1	vm_pte_dram_responses	4134	12025	7891	1.90880503145	190.880503145	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	gpu_sim_cycle	62490238	14788962.6667	47701275.3333	0.763339632877	76.3339632877	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_l1_tlb_accesses	94168155	20806133.3333	73362021.6667	0.779053403634	77.9053403634	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_l1_tlb_misses	1119527	379446.666667	740080.333333	0.661065193902	66.1065193902	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_l2_tlb_accesses	1119527	379446.666667	740080.333333	0.661065193902	66.1065193902	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_l2_tlb_misses	45227	16608	28619	0.632785725341	63.2785725341	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_translation_walk_starts	20816	1153.33333333	19662.6666667	0.944593902127	94.4593902127	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_pte_requests	20899	1153.33333333	19745.6666667	0.944813946441	94.4813946441	predeclared random-selection variability only; not a context-bias or population CI
15010	12	prefill	vm_pte_dram_responses	8629	346	8283	0.959902653842	95.9902653842	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	gpu_sim_cycle	34564626	485868460	451303834	13.0568123028	1305.68123028	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_l1_tlb_accesses	76015393	693183283.333	617167890.333	8.11898572087	811.898572087	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_l1_tlb_misses	57947	1255780	1197833	20.6711822873	2067.11822873	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_l2_tlb_accesses	57947	1255780	1197833	20.6711822873	2067.11822873	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_l2_tlb_misses	22220	1017993.33333	995773.333333	44.8142814281	4481.42814281	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_translation_walk_starts	15691	998136.666667	982445.666667	62.6120493701	6261.20493701	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_pte_requests	15796	1005783.33333	989987.333333	62.6732928167	6267.32928167	predeclared random-selection variability only; not a context-bias or population CI
15010	12	decode1	vm_pte_dram_responses	4134	257643.333333	253509.333333	61.3230124174	6132.30124174	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	gpu_sim_cycle	62490238	48989044.3333	13501193.6667	0.216052844393	21.6052844393	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_l1_tlb_accesses	94168155	78565874	15602281	0.165685321115	16.5685321115	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_l1_tlb_misses	1119527	1070178	49349	0.0440802231657	4.40802231657	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_l2_tlb_accesses	1119527	1070178	49349	0.0440802231657	4.40802231657	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_l2_tlb_misses	45227	20529.3333333	24697.6666667	0.546082354935	54.6082354935	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_translation_walk_starts	20816	8131	12685	0.609387009992	60.9387009992	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_pte_requests	20899	8131	12768	0.610938322408	61.0938322408	predeclared random-selection variability only; not a context-bias or population CI
15010	24	prefill	vm_pte_dram_responses	8629	2249	6380	0.739367249971	73.9367249971	predeclared random-selection variability only; not a context-bias or population CI
15010	24	decode1	gpu_sim_cycle	34564626	7152531.66667	27412094.3333	0.79306787041	79.306787041	predeclared random-selection variability only; not a context-bias or population CI
15010	24	decode1	vm_l1_tlb_accesses	76015393	5925118.33333	70090274.6667	0.922053703868	92.2053703868	predeclared random-selection variability only; not a context-bias or population CI
