compute_index	trace_filename	weight_refs	kv_refs	unknown_refs	weight_pages	kv_pages	unknown_pages	parameter_names
425	kernel-1179-ctx_0x55f2413c4de0.traceg.xz	4194304	0	16547840	2144980465,2144980466,2144980467,2144980468,2144980469,2144980470,2144980471,2144980472,2144980473,2144980474,2144980475,2144980476,2144980477,2144980478,2144980479,2144980480,2144980481,2144980482,2144980483,2144980484,2144980485,2144980486,2144980487,2144980488,2144980489,2144980490,2144980491,2144980492,2144980493,2144980494,2144980495,2144980496,2144980497,2144980498,2144980499,2144980500,2144980501,2144980502,2144980503,2144980504,2144980505,2144980506,2144980507,2144980508,2144980509,2144980510,2144980511,2144980512,2144980513,2144980514,2144980515,2144980516,2144980517,2144980518,2144980519,2144980520,2144980521,2144980522,2144980523,2144980524,2144980525,2144980526,2144980527,2144980528,2144980529,2144980530,2144980531,2144980532,2144980533,2144980534,2144980535,2144980536,2144980537,2144980538,2144980539,2144980540,2144980541,2144980542,2144980543,2144980544,2144980545,2144980546,2144980547,2144980548,2144980549,2144980550,2144980551,2144980552,2144980553,2144980554,2144980555,2144980556,2144980557,2144980558,2144980559,2144980560,2144980561,2144980562,2144980563,2144980564,2144980565,2144980566,2144980567,2144980568,2144980569,2144980570,2144980571,2144980572,2144980573,2144980574,2144980575,2144980576,2144980577,2144980578,2144980579,2144980580,2144980581,2144980582,2144980583,2144980584,2144980585,2144980586,2144980587,2144980588,2144980589,2144980590,2144980591,2144980592,2144980593		0,1,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	model.layers.9.mlp.gate_proj.weight
426	kernel-1180-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253	NONE
427	kernel-1181-ctx_0x55f2413c4de0.traceg.xz	4194304	0	16547840	2144980593,2144980594,2144980595,2144980596,2144980597,2144980598,2144980599,2144980600,2144980601,2144980602,2144980603,2144980604,2144980605,2144980606,2144980607,2144980608,2144980609,2144980610,2144980611,2144980612,2144980613,2144980614,2144980615,2144980616,2144980617,2144980618,2144980619,2144980620,2144980621,2144980622,2144980623,2144980624,2144980625,2144980626,2144980627,2144980628,2144980629,2144980630,2144980631,2144980632,2144980633,2144980634,2144980635,2144980636,2144980637,2144980638,2144980639,2144980640,2144980641,2144980642,2144980643,2144980644,2144980645,2144980646,2144980647,2144980648,2144980649,2144980650,2144980651,2144980652,2144980653,2144980654,2144980655,2144980656,2144980657,2144980658,2144980659,2144980660,2144980661,2144980662,2144980663,2144980664,2144980665,2144980666,2144980667,2144980668,2144980669,2144980670,2144980671,2144980672,2144980673,2144980674,2144980675,2144980676,2144980677,2144980678,2144980679,2144980680,2144980681,2144980682,2144980683,2144980684,2144980685,2144980686,2144980687,2144980688,2144980689,2144980690,2144980691,2144980692,2144980693,2144980694,2144980695,2144980696,2144980697,2144980698,2144980699,2144980700,2144980701,2144980702,2144980703,2144980704,2144980705,2144980706,2144980707,2144980708,2144980709,2144980710,2144980711,2144980712,2144980713,2144980714,2144980715,2144980716,2144980717,2144980718,2144980719,2144980720,2144980721		0,1,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221	model.layers.9.mlp.up_proj.weight
428	kernel-1182-ctx_0x55f2413c4de0.traceg.xz	0	0	786432			2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285	NONE
429	kernel-1183-ctx_0x55f2413c4de0.traceg.xz	4194304	0	16547840	2144980721,2144980722,2144980723,2144980724,2144980725,2144980726,2144980727,2144980728,2144980729,2144980730,2144980731,2144980732,2144980733,2144980734,2144980735,2144980736,2144980737,2144980738,2144980739,2144980740,2144980741,2144980742,2144980743,2144980744,2144980745,2144980746,2144980747,2144980748,2144980749,2144980750,2144980751,2144980752,2144980753,2144980754,2144980755,2144980756,2144980757,2144980758,2144980759,2144980760,2144980761,2144980762,2144980763,2144980764,2144980765,2144980766,2144980767,2144980768,2144980769,2144980770,2144980771,2144980772,2144980773,2144980774,2144980775,2144980776,2144980777,2144980778,2144980779,2144980780,2144980781,2144980782,2144980783,2144980784,2144980785,2144980786,2144980787,2144980788,2144980789,2144980790,2144980791,2144980792,2144980793,2144980794,2144980795,2144980796,2144980797,2144980798,2144980799,2144980800,2144980801,2144980802,2144980803,2144980804,2144980805,2144980806,2144980807,2144980808,2144980809,2144980810,2144980811,2144980812,2144980813,2144980814,2144980815,2144980816,2144980817,2144980818,2144980819,2144980820,2144980821,2144980822,2144980823,2144980824,2144980825,2144980826,2144980827,2144980828,2144980829,2144980830,2144980831,2144980832,2144980833,2144980834,2144980835,2144980836,2144980837,2144980838,2144980839,2144980840,2144980841,2144980842,2144980843,2144980844,2144980845,2144980846,2144980847,2144980848,2144980849		0,1,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023254,2145023255,2145023256,2145023257,2145023258,2145023259,2145023260,2145023261,2145023262,2145023263,2145023264,2145023265,2145023266,2145023267,2145023268,2145023269,2145023270,2145023271,2145023272,2145023273,2145023274,2145023275,2145023276,2145023277,2145023278,2145023279,2145023280,2145023281,2145023282,2145023283,2145023284,2145023285	model.layers.9.mlp.down_proj.weight
430	kernel-1185-ctx_0x55f2413c4de0.traceg.xz	0	0	786432			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253	NONE
431	kernel-1186-ctx_0x55f2413c4de0.traceg.xz	0	0	2097152			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023158,2145023159,2145023160,2145023161,2145023162,2145023163,2145023164,2145023165,2145023166,2145023167,2145023168,2145023169,2145023170,2145023171,2145023172,2145023173,2145023174,2145023175,2145023176,2145023177,2145023178,2145023179,2145023180,2145023181,2145023182,2145023183,2145023184,2145023185,2145023186,2145023187,2145023188,2145023189	NONE
432	kernel-1187-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253	NONE
433	kernel-1188-ctx_0x55f2413c4de0.traceg.xz	0	0	262656			2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145112506	NONE
434	kernel-1189-ctx_0x55f2413c4de0.traceg.xz	0	0	256			2145112506	NONE
435	kernel-1190-ctx_0x55f2413c4de0.traceg.xz	0	0	256			2145112506	NONE
436	kernel-1191-ctx_0x55f2413c4de0.traceg.xz	0	0	3145728			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253,2145112506	NONE
437	kernel-1192-ctx_0x55f2413c4de0.traceg.xz	0	0	524288			2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145023190,2145023191,2145023192,2145023193,2145023194,2145023195,2145023196,2145023197,2145023198,2145023199,2145023200,2145023201,2145023202,2145023203,2145023204,2145023205,2145023206,2145023207,2145023208,2145023209,2145023210,2145023211,2145023212,2145023213,2145023214,2145023215,2145023216,2145023217,2145023218,2145023219,2145023220,2145023221,2145023222,2145023223,2145023224,2145023225,2145023226,2145023227,2145023228,2145023229,2145023230,2145023231,2145023232,2145023233,2145023234,2145023235,2145023236,2145023237,2145023238,2145023239,2145023240,2145023241,2145023242,2145023243,2145023244,2145023245,2145023246,2145023247,2145023248,2145023249,2145023250,2145023251,2145023252,2145023253	NONE
438	kernel-1193-ctx_0x55f2413c4de0.traceg.xz	1048576	0	2097152	2144981313		2145021090,2145021091,2145021092,2145021093,2145021094,2145021095,2145021096,2145021097,2145021098,2145021099,2145021100,2145021101,2145021102,2145021103,2145021104,2145021105,2145021106,2145021107,2145021108,2145021109,2145021110,2145021111,2145021112,2145021113,2145021114,2145021115,2145021116,2145021117,2145021118,2145021119,2145021120,2145021121,2145021122,2145021123,2145021124,2145021125,2145021126,2145021127,2145021128,2145021129,2145021130,2145021131,2145021132,2145021133,2145021134,2145021135,2145021136,2145021137,2145021138,2145021139,2145021140,2145021141,2145021142,2145021143,2145021144,2145021145,2145021146,2145021147,2145021148,2145021149,2145021150,2145021151,2145021152,2145021153	model.layers.10.input_layernorm.weight
