compute_index	trace_filename	weight_refs	kv_refs	unknown_refs	weight_pages	kv_pages	unknown_pages	parameter_names
639	kernel-2130-ctx_0x55d98da1ddf0.traceg.xz	524288	131072	9621504	2139029041,2139029042,2139029043,2139029044,2139029045,2139029046,2139029047,2139029048,2139029049,2139029050,2139029051,2139029052,2139029053,2139029054,2139029055,2139029056,2139029057,2139029058,2139029059,2139029060,2139029061,2139029062,2139029063,2139029064,2139029065,2139029066,2139029067,2139029068,2139029069,2139029070,2139029071,2139029072,2139029073,2139029074,2139029075,2139029076,2139029077,2139029078,2139029079,2139029080,2139029081,2139029082,2139029083,2139029084,2139029085,2139029086,2139029087,2139029088,2139029089,2139029090,2139029091,2139029092,2139029093,2139029094,2139029095,2139029096,2139029097,2139029098,2139029099,2139029100,2139029101,2139029102,2139029103,2139029104,2139029105,2139029106,2139029107,2139029108,2139029109,2139029110,2139029111,2139029112,2139029113,2139029114,2139029115,2139029116,2139029117,2139029118,2139029119,2139029120,2139029121,2139029122,2139029123,2139029124,2139029125,2139029126,2139029127,2139029128,2139029129,2139029130,2139029131,2139029132,2139029133,2139029134,2139029135,2139029136,2139029137,2139029138,2139029139,2139029140,2139029141,2139029142,2139029143,2139029144,2139029145,2139029146,2139029147,2139029148,2139029149,2139029150,2139029151,2139029152,2139029153,2139029154,2139029155,2139029156,2139029157,2139029158,2139029159,2139029160,2139029161,2139029162,2139029163,2139029164,2139029165,2139029166,2139029167,2139029168,2139029169	2139054075	0,2139121574,2139165952	model.layers.13.mlp.down_proj.weight
640	kernel-2132-ctx_0x55d98da1ddf0.traceg.xz	0	4096	8192		2139054074,2139054075	2139121574,2139121575	NONE
641	kernel-2133-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121598,2139121599	NONE
642	kernel-2134-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
643	kernel-2135-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139121574,2139121575,2139121594	NONE
644	kernel-2136-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
645	kernel-2137-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
646	kernel-2138-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139121574,2139121575,2139121594,2139121598,2139121599	NONE
647	kernel-2139-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
648	kernel-2140-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139029633		2139121598,2139121599	model.layers.14.input_layernorm.weight
649	kernel-2141-ctx_0x55d98da1ddf0.traceg.xz	131072	0	845824	2139029169,2139029170,2139029171,2139029172,2139029173,2139029174,2139029175,2139029176,2139029177,2139029178,2139029179,2139029180,2139029181,2139029182,2139029183,2139029184,2139029185,2139029186,2139029187,2139029188,2139029189,2139029190,2139029191,2139029192,2139029193,2139029194,2139029195,2139029196,2139029197,2139029198,2139029199,2139029200,2139029201		0,2139030560,2139121599,2139121600,2139121601,2139121602,2139121603	model.layers.14.self_attn.q_proj.weight
650	kernel-2142-ctx_0x55d98da1ddf0.traceg.xz	0	0	36864			2139030560,2139121594	NONE
651	kernel-2143-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139029201,2139029202,2139029203,2139029204,2139029205,2139029206,2139029207,2139029208,2139029209		0,2139030560,2139121599,2139165952	model.layers.14.self_attn.k_proj.weight
652	kernel-2144-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
653	kernel-2145-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139029209,2139029210,2139029211,2139029212,2139029213,2139029214,2139029215,2139029216,2139029217		0,2139030560,2139121599,2139165952	model.layers.14.self_attn.v_proj.weight
654	kernel-2146-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
655	kernel-2147-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121594,2139121599	NONE
656	kernel-2148-ctx_0x55d98da1ddf0.traceg.xz	0	0	4096			2139121594,2139121598	NONE
657	kernel-2149-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121594,2139121598,2139121599	NONE
658	kernel-2150-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121594,2139121598,2139121599	NONE
659	kernel-2151-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121598,2139121599	NONE
660	kernel-2152-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121594,2139121599	NONE
661	kernel-2153-ctx_0x55d98da1ddf0.traceg.xz	0	0	1024			2139121594	NONE
662	kernel-2154-ctx_0x55d98da1ddf0.traceg.xz	0	0	2048			2139121594,2139121599	NONE
663	kernel-2155-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121594,2139121599	NONE
664	kernel-2156-ctx_0x55d98da1ddf0.traceg.xz	0	0	768			2139121599	NONE
665	kernel-2157-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056536,2139056537,2139056538,2139056552,2139056553	2139121599	NONE
666	kernel-2158-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056546,2139056547,2139056562,2139056563,2139056564	2139121594	NONE
667	kernel-2159-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139056536,2139056537,2139056538	2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584	NONE
668	kernel-2160-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139056562,2139056563,2139056564	2139056584,2139056585,2139056586,2139056587,2139056588,2139056589,2139056590,2139056591,2139056592	NONE
669	kernel-2161-ctx_0x55d98da1ddf0.traceg.xz	0	0	1175104			0,255,2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584,2139056585,2139056586,2139056587,2139056588,2139056589,2139056590,2139056591,2139056592,2139121594,2139121598	NONE
670	kernel-2162-ctx_0x55d98da1ddf0.traceg.xz	131072	0	2576384	2139029217,2139029218,2139029219,2139029220,2139029221,2139029222,2139029223,2139029224,2139029225,2139029226,2139029227,2139029228,2139029229,2139029230,2139029231,2139029232,2139029233,2139029234,2139029235,2139029236,2139029237,2139029238,2139029239,2139029240,2139029241,2139029242,2139029243,2139029244,2139029245,2139029246,2139029247,2139029248,2139029249		0,2139121574,2139121575,2139121594,2139165952	model.layers.14.self_attn.o_proj.weight
671	kernel-2164-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121574,2139121575	NONE
672	kernel-2165-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121575,2139121598,2139121599	NONE
673	kernel-2166-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139056538,2139056539	2139121598,2139121599	NONE
674	kernel-2167-ctx_0x55d98da1ddf0.traceg.xz	0	4096	1032		2139056538,2139056539	0,2139121594	NONE
675	kernel-2168-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
676	kernel-2169-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
677	kernel-2170-ctx_0x55d98da1ddf0.traceg.xz	0	16384	32768		2139056538,2139056539	2139121594,2139121598,2139121599	NONE
678	kernel-2171-ctx_0x55d98da1ddf0.traceg.xz	0	8192	0		2139056538,2139056539		NONE
679	kernel-2172-ctx_0x55d98da1ddf0.traceg.xz	16384	16384	16384	2139029633	2139056539	2139121575	model.layers.14.post_attention_layernorm.weight
680	kernel-2173-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139029249,2139029250,2139029251,2139029252,2139029253,2139029254,2139029255,2139029256,2139029257,2139029258,2139029259,2139029260,2139029261,2139029262,2139029263,2139029264,2139029265,2139029266,2139029267,2139029268,2139029269,2139029270,2139029271,2139029272,2139029273,2139029274,2139029275,2139029276,2139029277,2139029278,2139029279,2139029280,2139029281,2139029282,2139029283,2139029284,2139029285,2139029286,2139029287,2139029288,2139029289,2139029290,2139029291,2139029292,2139029293,2139029294,2139029295,2139029296,2139029297,2139029298,2139029299,2139029300,2139029301,2139029302,2139029303,2139029304,2139029305,2139029306,2139029307,2139029308,2139029309,2139029310,2139029311,2139029312,2139029313,2139029314,2139029315,2139029316,2139029317,2139029318,2139029319,2139029320,2139029321,2139029322,2139029323,2139029324,2139029325,2139029326,2139029327,2139029328,2139029329,2139029330,2139029331,2139029332,2139029333,2139029334,2139029335,2139029336,2139029337,2139029338,2139029339,2139029340,2139029341,2139029342,2139029343,2139029344,2139029345,2139029346,2139029347,2139029348,2139029349,2139029350,2139029351,2139029352,2139029353,2139029354,2139029355,2139029356,2139029357,2139029358,2139029359,2139029360,2139029361,2139029362,2139029363,2139029364,2139029365,2139029366,2139029367,2139029368,2139029369,2139029370,2139029371,2139029372,2139029373,2139029374,2139029375,2139029376,2139029377		0,2139121575,2139121598,2139121599,2139165952	model.layers.14.mlp.gate_proj.weight
681	kernel-2174-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121598,2139121599	NONE
682	kernel-2175-ctx_0x55d98da1ddf0.traceg.xz	524288	0	9752576	2139029377,2139029378,2139029379,2139029380,2139029381,2139029382,2139029383,2139029384,2139029385,2139029386,2139029387,2139029388,2139029389,2139029390,2139029391,2139029392,2139029393,2139029394,2139029395,2139029396,2139029397,2139029398,2139029399,2139029400,2139029401,2139029402,2139029403,2139029404,2139029405,2139029406,2139029407,2139029408,2139029409,2139029410,2139029411,2139029412,2139029413,2139029414,2139029415,2139029416,2139029417,2139029418,2139029419,2139029420,2139029421,2139029422,2139029423,2139029424,2139029425,2139029426,2139029427,2139029428,2139029429,2139029430,2139029431,2139029432,2139029433,2139029434,2139029435,2139029436,2139029437,2139029438,2139029439,2139029440,2139029441,2139029442,2139029443,2139029444,2139029445,2139029446,2139029447,2139029448,2139029449,2139029450,2139029451,2139029452,2139029453,2139029454,2139029455,2139029456,2139029457,2139029458,2139029459,2139029460,2139029461,2139029462,2139029463,2139029464,2139029465,2139029466,2139029467,2139029468,2139029469,2139029470,2139029471,2139029472,2139029473,2139029474,2139029475,2139029476,2139029477,2139029478,2139029479,2139029480,2139029481,2139029482,2139029483,2139029484,2139029485,2139029486,2139029487,2139029488,2139029489,2139029490,2139029491,2139029492,2139029493,2139029494,2139029495,2139029496,2139029497,2139029498,2139029499,2139029500,2139029501,2139029502,2139029503,2139029504,2139029505		0,2139121575,2139121598,2139121599,2139165952	model.layers.14.mlp.up_proj.weight
683	kernel-2176-ctx_0x55d98da1ddf0.traceg.xz	0	4096	8192		2139056538	2139121598,2139121599	NONE
684	kernel-2177-ctx_0x55d98da1ddf0.traceg.xz	524288	135168	9617408	2139029505,2139029506,2139029507,2139029508,2139029509,2139029510,2139029511,2139029512,2139029513,2139029514,2139029515,2139029516,2139029517,2139029518,2139029519,2139029520,2139029521,2139029522,2139029523,2139029524,2139029525,2139029526,2139029527,2139029528,2139029529,2139029530,2139029531,2139029532,2139029533,2139029534,2139029535,2139029536,2139029537,2139029538,2139029539,2139029540,2139029541,2139029542,2139029543,2139029544,2139029545,2139029546,2139029547,2139029548,2139029549,2139029550,2139029551,2139029552,2139029553,2139029554,2139029555,2139029556,2139029557,2139029558,2139029559,2139029560,2139029561,2139029562,2139029563,2139029564,2139029565,2139029566,2139029567,2139029568,2139029569,2139029570,2139029571,2139029572,2139029573,2139029574,2139029575,2139029576,2139029577,2139029578,2139029579,2139029580,2139029581,2139029582,2139029583,2139029584,2139029585,2139029586,2139029587,2139029588,2139029589,2139029590,2139029591,2139029592,2139029593,2139029594,2139029595,2139029596,2139029597,2139029598,2139029599,2139029600,2139029601,2139029602,2139029603,2139029604,2139029605,2139029606,2139029607,2139029608,2139029609,2139029610,2139029611,2139029612,2139029613,2139029614,2139029615,2139029616,2139029617,2139029618,2139029619,2139029620,2139029621,2139029622,2139029623,2139029624,2139029625,2139029626,2139029627,2139029628,2139029629,2139029630,2139029631,2139029632,2139029633	2139056538,2139056539	0,2139165952	model.layers.14.mlp.down_proj.weight
685	kernel-2179-ctx_0x55d98da1ddf0.traceg.xz	0	4096	8192		2139056539	2139121574,2139121575	NONE
686	kernel-2180-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121575	NONE
687	kernel-2181-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121575,2139121598,2139121599	NONE
688	kernel-2182-ctx_0x55d98da1ddf0.traceg.xz	0	0	5128			0,2139121594,2139121598,2139121599	NONE
689	kernel-2183-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
690	kernel-2184-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
691	kernel-2185-ctx_0x55d98da1ddf0.traceg.xz	0	0	49152			2139121574,2139121575,2139121594,2139121598,2139121599	NONE
692	kernel-2186-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121574,2139121598,2139121599	NONE
693	kernel-2187-ctx_0x55d98da1ddf0.traceg.xz	16384	0	32768	2139030097		2139121574,2139121575	model.layers.15.input_layernorm.weight
694	kernel-2188-ctx_0x55d98da1ddf0.traceg.xz	131072	0	845824	2139029633,2139029634,2139029635,2139029636,2139029637,2139029638,2139029639,2139029640,2139029641,2139029642,2139029643,2139029644,2139029645,2139029646,2139029647,2139029648,2139029649,2139029650,2139029651,2139029652,2139029653,2139029654,2139029655,2139029656,2139029657,2139029658,2139029659,2139029660,2139029661,2139029662,2139029663,2139029664,2139029665		0,2139030560,2139121574,2139121575,2139121576,2139121577,2139121578	model.layers.15.self_attn.q_proj.weight
695	kernel-2189-ctx_0x55d98da1ddf0.traceg.xz	0	0	36864			2139030560,2139121594	NONE
696	kernel-2190-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139029665,2139029666,2139029667,2139029668,2139029669,2139029670,2139029671,2139029672,2139029673		0,2139030560,2139121574,2139121575,2139165952	model.layers.15.self_attn.k_proj.weight
697	kernel-2191-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
698	kernel-2192-ctx_0x55d98da1ddf0.traceg.xz	32768	0	782336	2139029673,2139029674,2139029675,2139029676,2139029677,2139029678,2139029679,2139029680,2139029681		0,2139030560,2139121574,2139121575,2139165952	model.layers.15.self_attn.v_proj.weight
699	kernel-2193-ctx_0x55d98da1ddf0.traceg.xz	0	0	17408			2139030560,2139121594	NONE
700	kernel-2194-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121575,2139121594	NONE
701	kernel-2195-ctx_0x55d98da1ddf0.traceg.xz	0	0	4096			2139121575,2139121594	NONE
702	kernel-2196-ctx_0x55d98da1ddf0.traceg.xz	0	0	8192			2139121575,2139121594	NONE
703	kernel-2197-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121574,2139121575,2139121594	NONE
704	kernel-2198-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121574,2139121575	NONE
705	kernel-2199-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121575,2139121594	NONE
706	kernel-2200-ctx_0x55d98da1ddf0.traceg.xz	0	0	1024			2139121594	NONE
707	kernel-2201-ctx_0x55d98da1ddf0.traceg.xz	0	0	2048			2139121575,2139121594	NONE
708	kernel-2202-ctx_0x55d98da1ddf0.traceg.xz	0	0	3072			2139121575,2139121594	NONE
709	kernel-2203-ctx_0x55d98da1ddf0.traceg.xz	0	0	768			2139121575	NONE
710	kernel-2204-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056544,2139056545,2139056546,2139056572,2139056573	2139121575	NONE
711	kernel-2205-ctx_0x55d98da1ddf0.traceg.xz	0	132096	1024		2139056546,2139056547,2139056548,2139056550,2139056551	2139121594	NONE
712	kernel-2206-ctx_0x55d98da1ddf0.traceg.xz	0	275456	257024		2139056544,2139056545,2139056546,2139056572	2139056564,2139056565,2139056566,2139056567,2139056568,2139056569,2139056570,2139056571	NONE
713	kernel-2207-ctx_0x55d98da1ddf0.traceg.xz	0	266240	266240		2139056546,2139056547,2139056548	2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584	NONE
714	kernel-2208-ctx_0x55d98da1ddf0.traceg.xz	0	1152	1173952		2139056572	0,255,2139056564,2139056565,2139056566,2139056567,2139056568,2139056569,2139056570,2139056571,2139056576,2139056577,2139056578,2139056579,2139056580,2139056581,2139056582,2139056583,2139056584,2139121575,2139121594	NONE
715	kernel-2209-ctx_0x55d98da1ddf0.traceg.xz	131072	0	2576384	2139029681,2139029682,2139029683,2139029684,2139029685,2139029686,2139029687,2139029688,2139029689,2139029690,2139029691,2139029692,2139029693,2139029694,2139029695,2139029696,2139029697,2139029698,2139029699,2139029700,2139029701,2139029702,2139029703,2139029704,2139029705,2139029706,2139029707,2139029708,2139029709,2139029710,2139029711,2139029712,2139029713		0,2139121574,2139121575,2139165952	model.layers.15.self_attn.o_proj.weight
716	kernel-2211-ctx_0x55d98da1ddf0.traceg.xz	0	0	12288			2139121575,2139121598,2139121599	NONE
717	kernel-2212-ctx_0x55d98da1ddf0.traceg.xz	0	0	32768			2139121574,2139121575,2139121599	NONE
718	kernel-2213-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139056538,2139056539	2139121574,2139121575	NONE
719	kernel-2214-ctx_0x55d98da1ddf0.traceg.xz	0	4096	1032		2139056538,2139056539	0,2139121594	NONE
720	kernel-2215-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
721	kernel-2216-ctx_0x55d98da1ddf0.traceg.xz	0	0	16			2139121594	NONE
722	kernel-2217-ctx_0x55d98da1ddf0.traceg.xz	0	16384	32768		2139056538,2139056539	2139121574,2139121575,2139121594	NONE
723	kernel-2218-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139056538,2139056539	2139121598,2139121599	NONE
724	kernel-2219-ctx_0x55d98da1ddf0.traceg.xz	16384	16384	16384	2139030097	2139056539	2139121598,2139121599	model.layers.15.post_attention_layernorm.weight
725	kernel-2220-ctx_0x55d98da1ddf0.traceg.xz	524288	131072	9621504	2139029713,2139029714,2139029715,2139029716,2139029717,2139029718,2139029719,2139029720,2139029721,2139029722,2139029723,2139029724,2139029725,2139029726,2139029727,2139029728,2139029729,2139029730,2139029731,2139029732,2139029733,2139029734,2139029735,2139029736,2139029737,2139029738,2139029739,2139029740,2139029741,2139029742,2139029743,2139029744,2139029745,2139029746,2139029747,2139029748,2139029749,2139029750,2139029751,2139029752,2139029753,2139029754,2139029755,2139029756,2139029757,2139029758,2139029759,2139029760,2139029761,2139029762,2139029763,2139029764,2139029765,2139029766,2139029767,2139029768,2139029769,2139029770,2139029771,2139029772,2139029773,2139029774,2139029775,2139029776,2139029777,2139029778,2139029779,2139029780,2139029781,2139029782,2139029783,2139029784,2139029785,2139029786,2139029787,2139029788,2139029789,2139029790,2139029791,2139029792,2139029793,2139029794,2139029795,2139029796,2139029797,2139029798,2139029799,2139029800,2139029801,2139029802,2139029803,2139029804,2139029805,2139029806,2139029807,2139029808,2139029809,2139029810,2139029811,2139029812,2139029813,2139029814,2139029815,2139029816,2139029817,2139029818,2139029819,2139029820,2139029821,2139029822,2139029823,2139029824,2139029825,2139029826,2139029827,2139029828,2139029829,2139029830,2139029831,2139029832,2139029833,2139029834,2139029835,2139029836,2139029837,2139029838,2139029839,2139029840,2139029841	2139056539	0,2139121598,2139121599,2139165952	model.layers.15.mlp.gate_proj.weight
726	kernel-2221-ctx_0x55d98da1ddf0.traceg.xz	0	4096	4096		2139056538	2139121598,2139121599	NONE
727	kernel-2222-ctx_0x55d98da1ddf0.traceg.xz	524288	135168	9617408	2139029841,2139029842,2139029843,2139029844,2139029845,2139029846,2139029847,2139029848,2139029849,2139029850,2139029851,2139029852,2139029853,2139029854,2139029855,2139029856,2139029857,2139029858,2139029859,2139029860,2139029861,2139029862,2139029863,2139029864,2139029865,2139029866,2139029867,2139029868,2139029869,2139029870,2139029871,2139029872,2139029873,2139029874,2139029875,2139029876,2139029877,2139029878,2139029879,2139029880,2139029881,2139029882,2139029883,2139029884,2139029885,2139029886,2139029887,2139029888,2139029889,2139029890,2139029891,2139029892,2139029893,2139029894,2139029895,2139029896,2139029897,2139029898,2139029899,2139029900,2139029901,2139029902,2139029903,2139029904,2139029905,2139029906,2139029907,2139029908,2139029909,2139029910,2139029911,2139029912,2139029913,2139029914,2139029915,2139029916,2139029917,2139029918,2139029919,2139029920,2139029921,2139029922,2139029923,2139029924,2139029925,2139029926,2139029927,2139029928,2139029929,2139029930,2139029931,2139029932,2139029933,2139029934,2139029935,2139029936,2139029937,2139029938,2139029939,2139029940,2139029941,2139029942,2139029943,2139029944,2139029945,2139029946,2139029947,2139029948,2139029949,2139029950,2139029951,2139029952,2139029953,2139029954,2139029955,2139029956,2139029957,2139029958,2139029959,2139029960,2139029961,2139029962,2139029963,2139029964,2139029965,2139029966,2139029967,2139029968,2139029969	2139056538,2139056539	0,2139165952	model.layers.15.mlp.up_proj.weight
