roi	comparison	row_kind	operator_class	metric	metric_scope	baseline_value	candidate_value	delta	note
prefill	F5_vs_F0	OPERATOR	NORM	l1_tlb_misses	EXACT_PER_KERNEL	66043	65985	-58	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	l1_tlb_misses	EXACT_PER_KERNEL	613720	613995	275	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	l1_tlb_misses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	l2_tlb_accesses	EXACT_PER_KERNEL	8139	8214	75	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l2_tlb_accesses	EXACT_PER_KERNEL	26110	26109	-1	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_accesses	EXACT_PER_KERNEL	306153	306152	-1	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	l2_tlb_accesses	EXACT_PER_KERNEL	99362	99644	282	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	l2_tlb_accesses	EXACT_PER_KERNEL	66043	65985	-58	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	l2_tlb_accesses	EXACT_PER_KERNEL	613720	613995	275	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	l2_tlb_accesses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	l2_tlb_misses	EXACT_PER_KERNEL	738	1547	809	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l2_tlb_misses	EXACT_PER_KERNEL	3971	4300	329	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_misses	EXACT_PER_KERNEL	20545	84325	63780	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	l2_tlb_misses	EXACT_PER_KERNEL	11626	11631	5	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	l2_tlb_misses	EXACT_PER_KERNEL	595	595	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	l2_tlb_misses	EXACT_PER_KERNEL	7752	12622	4870	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	l2_tlb_misses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	l2_tlb_port_stalls	EXACT_PER_KERNEL	28710	33770	5060	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	l2_tlb_port_stalls	EXACT_PER_KERNEL	96682	94709	-1973	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	l2_tlb_port_stalls	EXACT_PER_KERNEL	131824	472030	340206	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	l2_tlb_port_stalls	EXACT_PER_KERNEL	170418	154280	-16138	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	l2_tlb_port_stalls	EXACT_PER_KERNEL	86652	85817	-835	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	l2_tlb_port_stalls	EXACT_PER_KERNEL	421701	452926	31225	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	l2_tlb_port_stalls	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	translation_mshr_allocations	EXACT_PER_KERNEL	128	275	147	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_mshr_allocations	EXACT_PER_KERNEL	1327	1459	132	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_allocations	EXACT_PER_KERNEL	12526	30184	17658	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	translation_mshr_allocations	EXACT_PER_KERNEL	6130	6130	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	translation_mshr_allocations	EXACT_PER_KERNEL	17	17	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_mshr_allocations	EXACT_PER_KERNEL	688	1106	418	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	translation_mshr_allocations	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	translation_mshr_merges	EXACT_PER_KERNEL	610	1272	662	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_mshr_merges	EXACT_PER_KERNEL	2644	2841	197	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_merges	EXACT_PER_KERNEL	8019	54141	46122	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	translation_mshr_merges	EXACT_PER_KERNEL	5496	5501	5	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	translation_mshr_merges	EXACT_PER_KERNEL	578	578	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_mshr_merges	EXACT_PER_KERNEL	7064	11516	4452	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	translation_mshr_merges	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	translation_mshr_full_events	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	requester_mshr_wait_cycles	EXACT_PER_KERNEL	350055	546996	196941	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	requester_mshr_wait_cycles	EXACT_PER_KERNEL	1366268	1400988	34720	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	requester_mshr_wait_cycles	EXACT_PER_KERNEL	7234650	30830754	23596104	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	requester_mshr_wait_cycles	EXACT_PER_KERNEL	3273816	3300443	26627	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	requester_mshr_wait_cycles	EXACT_PER_KERNEL	471471	472812	1341	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	requester_mshr_wait_cycles	EXACT_PER_KERNEL	6273483	7353506	1080023	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	requester_mshr_wait_cycles	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	requester_translation_latency_cycles	EXACT_PER_KERNEL	4536220	4748428	212208	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	requester_translation_latency_cycles	EXACT_PER_KERNEL	102539304	102616241	76937	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	requester_translation_latency_cycles	EXACT_PER_KERNEL	289459078	313771912	24312834	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	requester_translation_latency_cycles	EXACT_PER_KERNEL	398172602	398228015	55413	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	requester_translation_latency_cycles	EXACT_PER_KERNEL	38221416	38217966	-3450	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	requester_translation_latency_cycles	EXACT_PER_KERNEL	217504930	218662963	1158033	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	requester_translation_latency_cycles	EXACT_PER_KERNEL	680	680	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	translation_walk_starts	EXACT_PER_KERNEL	128	275	147	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	translation_walk_starts	EXACT_PER_KERNEL	1327	1459	132	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	translation_walk_starts	EXACT_PER_KERNEL	12526	30184	17658	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	translation_walk_starts	EXACT_PER_KERNEL	6130	6130	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	translation_walk_starts	EXACT_PER_KERNEL	17	17	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	translation_walk_starts	EXACT_PER_KERNEL	688	1106	418	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	translation_walk_starts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pte_requests	EXACT_PER_KERNEL	131	278	147	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pte_requests	EXACT_PER_KERNEL	1338	1470	132	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pte_requests	EXACT_PER_KERNEL	12574	30237	17663	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pte_requests	EXACT_PER_KERNEL	6130	6130	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pte_requests	EXACT_PER_KERNEL	32	32	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pte_requests	EXACT_PER_KERNEL	694	1112	418	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pte_requests	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pte_l2_only_responses	EXACT_PER_KERNEL	73	195	122	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pte_l2_only_responses	EXACT_PER_KERNEL	945	1018	73	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pte_l2_only_responses	EXACT_PER_KERNEL	6226	8196	1970	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pte_l2_only_responses	EXACT_PER_KERNEL	4556	4556	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pte_l2_only_responses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pte_l2_only_responses	EXACT_PER_KERNEL	470	774	304	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pte_l2_only_responses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pte_dram_responses	EXACT_PER_KERNEL	58	83	25	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pte_dram_responses	EXACT_PER_KERNEL	393	452	59	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pte_dram_responses	EXACT_PER_KERNEL	6348	22041	15693	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pte_dram_responses	EXACT_PER_KERNEL	1574	1574	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pte_dram_responses	EXACT_PER_KERNEL	32	32	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pte_dram_responses	EXACT_PER_KERNEL	224	338	114	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pte_dram_responses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pte_memory_wait_cycles	EXACT_PER_KERNEL	65218	115178	49960	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pte_memory_wait_cycles	EXACT_PER_KERNEL	537799	570454	32655	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pte_memory_wait_cycles	EXACT_PER_KERNEL	4772385	12675223	7902838	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pte_memory_wait_cycles	EXACT_PER_KERNEL	1760801	1763249	2448	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pte_memory_wait_cycles	EXACT_PER_KERNEL	15334	15334	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pte_memory_wait_cycles	EXACT_PER_KERNEL	1009960	1150709	140749	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pte_memory_wait_cycles	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pwc_accesses	EXACT_PER_KERNEL	384	825	441	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pwc_accesses	EXACT_PER_KERNEL	3981	4377	396	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pwc_accesses	EXACT_PER_KERNEL	37578	90552	52974	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pwc_accesses	EXACT_PER_KERNEL	18390	18390	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pwc_accesses	EXACT_PER_KERNEL	51	51	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pwc_accesses	EXACT_PER_KERNEL	2064	3318	1254	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pwc_accesses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pwc_hits	EXACT_PER_KERNEL	381	822	441	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pwc_hits	EXACT_PER_KERNEL	3970	4366	396	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pwc_hits	EXACT_PER_KERNEL	37530	90499	52969	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pwc_hits	EXACT_PER_KERNEL	18390	18390	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pwc_hits	EXACT_PER_KERNEL	36	36	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pwc_hits	EXACT_PER_KERNEL	2058	3312	1254	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pwc_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	pwc_misses	EXACT_PER_KERNEL	3	3	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	pwc_misses	EXACT_PER_KERNEL	11	11	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	pwc_misses	EXACT_PER_KERNEL	48	53	5	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	pwc_misses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	pwc_misses	EXACT_PER_KERNEL	15	15	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	pwc_misses	EXACT_PER_KERNEL	6	6	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	pwc_misses	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	weight_segment_lookup_attempts	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	weight_segment_hits	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	FFN_MLP	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	NORM	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	weight_segment_l2_suppressed	EXACT_PER_KERNEL	0	0	0	exact marker checkpoint delta; association only
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	FFN_MLP	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	NORM	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	subentry_hits	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	ATTENTION_CORE	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	ATTENTION_PROJECTION	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	EMBEDDING_OUTPUT	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	FFN_MLP	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	NORM	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	OTHER_COMPUTE	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	OPERATOR	UNRESOLVED	subentry_misses	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	UNATTRIBUTED	counter is not complete monotonic per-kernel evidence in one or both arms
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:MISS	EXACT_PER_KERNEL	25600	25600	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_KV_CACHE:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:HIT	EXACT_PER_KERNEL	106213	106213	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:MISS	EXACT_PER_KERNEL	457728	457728	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_UNKNOWN:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:HIT_RESERVED	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:MSHR_HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:RESERVATION_FAIL	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:DATA_WEIGHT:SECTOR_MISS	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
prefill	F5_vs_F0	CACHE	ATTENTION_CORE	m4c_telemetry:OTHER:HIT	EXACT_PER_KERNEL	0	0	0	KERNEL-scope cache transactions; not TLB accesses
