roi	comparison	ranking_mode	rank	compute_index	trace_filename	semantic_kernel_name	operator_class	layer_id	evidence_kind	baseline_cycle	candidate_cycle	cycle_delta	baseline_cycle_share	l1_tlb_miss_delta	l2_tlb_miss_delta	translation_walk_delta	pte_request_delta	pte_dram_response_delta	requester_translation_latency_delta	segment_hit_delta	segment_l2_suppressed_delta	subentry_hit_delta	subentry_miss_delta	l1d_cache_tx_delta	l2_cache_tx_delta	l1d_reservation_fail_delta	l2_reservation_fail_delta	kernel_cache_outcome_delta
prefill	F8-L10_vs_F0	IMPROVEMENT	114	18	kernel-753-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	0	DIRECT_PARAMETER_RANGE	44707	43689	-1018	0.0007154237434653393	32717	-35	-1	-2	-2	-35657	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	-328	0	-326	m4c_telemetry:DATA_UNKNOWN:HIT=104;m4c_telemetry:DATA_UNKNOWN:MISS=-104;m4c_telemetry:DATA_WEIGHT:HIT=121;m4c_telemetry:DATA_WEIGHT:MISS=-121;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-224;m4c_telemetry_l2:DATA_UNKNOWN:MISS=224;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=469;m4c_telemetry_l2:DATA_WEIGHT:HIT=18;m4c_telemetry_l2:DATA_WEIGHT:MISS=-18;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-795;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	115	606	kernel-1369-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	14	DIRECT_PARAMETER_RANGE	44494	43488	-1006	0.000712015211079849	32709	-35	-1	-2	-2	-36281	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	-799	0	-797	m4c_telemetry:DATA_UNKNOWN:HIT=135;m4c_telemetry:DATA_UNKNOWN:MISS=-135;m4c_telemetry:DATA_WEIGHT:HIT=139;m4c_telemetry:DATA_WEIGHT:MISS=-139;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-147;m4c_telemetry_l2:DATA_UNKNOWN:MISS=147;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-517;m4c_telemetry_l2:DATA_WEIGHT:HIT=21;m4c_telemetry_l2:DATA_WEIGHT:MISS=-21;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-280;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	116	235	kernel-980-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	18507	17526	-981	0.0002961582575505633	-4	-34	-1	-1	-1	-9093	0	0	UNATTRIBUTED	UNATTRIBUTED	0	1030	0	1031	m4c_telemetry:DATA_UNKNOWN:HIT=55;m4c_telemetry:DATA_UNKNOWN:MISS=-55;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-52;m4c_telemetry_l2:DATA_UNKNOWN:MISS=52;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=1031;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	117	354	kernel-1105-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	8	DIRECT_PARAMETER_RANGE	44592	43637	-955	0.0007135834560271638	32745	-35	-1	-2	-2	-32798	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	13	0	15	m4c_telemetry:DATA_UNKNOWN:HIT=240;m4c_telemetry:DATA_UNKNOWN:MISS=-240;m4c_telemetry:DATA_WEIGHT:HIT=251;m4c_telemetry:DATA_WEIGHT:MISS=-251;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-125;m4c_telemetry_l2:DATA_UNKNOWN:MISS=125;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=285;m4c_telemetry_l2:DATA_WEIGHT:HIT=21;m4c_telemetry_l2:DATA_WEIGHT:MISS=-21;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-270;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	118	144	kernel-885-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	3	DIRECT_PARAMETER_RANGE	44582	43653	-929	0.0007134234310325399	32707	-35	-1	-2	-2	-34761	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	476	0	478	m4c_telemetry:DATA_UNKNOWN:HIT=-245;m4c_telemetry:DATA_UNKNOWN:MISS=245;m4c_telemetry:DATA_WEIGHT:HIT=-242;m4c_telemetry:DATA_WEIGHT:MISS=242;m4c_telemetry_l2:DATA_UNKNOWN:HIT=124;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-124;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=494;m4c_telemetry_l2:DATA_WEIGHT:HIT=-14;m4c_telemetry_l2:DATA_WEIGHT:MISS=14;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-16;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	119	372	kernel-1123-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	16927	16012	-915	0.0002708743083999776	4	34	0	0	0	1566	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	m4c_telemetry_l2:PTE_L3:HIT=1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	120	187	kernel-930-ctx_0x55f2413c4de0.traceg.xz	_ZN7cutlass7Kernel2I67cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	4	DIRECT_PARAMETER_RANGE	134769	133874	-895	0.002156640850047651	131328	-71	-32	-32	-9	-43342	131638	131638	UNATTRIBUTED	UNATTRIBUTED	0	-80361	0	-80329	m4c_telemetry_l2:DATA_UNKNOWN:HIT=7100;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-7088;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-71033;m4c_telemetry_l2:DATA_WEIGHT:HIT=989;m4c_telemetry_l2:DATA_WEIGHT:MISS=-1001;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-9296;m4c_telemetry_l2:PTE_L3:HIT=-16;m4c_telemetry_l2:PTE_L3:MISS=-16
prefill	F8-L10_vs_F0	IMPROVEMENT	121	68	kernel-805-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_15CUDAFunctor_addIN3c108BFloat16EEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	18773	17889	-884	0.0003004149224075607	-8	0	0	0	0	-643	0	0	UNATTRIBUTED	UNATTRIBUTED	0	0	0	0	m4c_telemetry_l2:DATA_KV_CACHE:HIT=-56;m4c_telemetry_l2:DATA_KV_CACHE:MISS=56;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-56;m4c_telemetry_l2:DATA_UNKNOWN:MISS=56
prefill	F8-L10_vs_F0	IMPROVEMENT	122	396	kernel-1149-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	9	DIRECT_PARAMETER_RANGE	44619	43735	-884	0.0007140155235126485	32719	-35	-1	-2	-2	-34368	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	-1869	0	-1867	m4c_telemetry:DATA_UNKNOWN:HIT=295;m4c_telemetry:DATA_UNKNOWN:MISS=-295;m4c_telemetry:DATA_WEIGHT:HIT=304;m4c_telemetry:DATA_WEIGHT:MISS=-304;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-100;m4c_telemetry_l2:DATA_UNKNOWN:MISS=100;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-1412;m4c_telemetry_l2:DATA_WEIGHT:HIT=-7;m4c_telemetry_l2:DATA_WEIGHT:MISS=7;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-455;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	123	65	kernel-802-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_15neg_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE0_clEvENKUlvE7_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	9917	9038	-879	0.00015869678716858143	1	-95	-4	-4	-2	-26712	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-4	0	0	m4c_telemetry_l2:PTE_L3:HIT=-1;m4c_telemetry_l2:PTE_L3:MISS=-3
prefill	F8-L10_vs_F0	IMPROVEMENT	124	259	kernel-1005-ctx_0x55f2413c4de0.traceg.xz	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn	FFN_MLP	5	DIRECT_PARAMETER_RANGE	428956	428079	-877	0.006864368159391552	525897	-243	-128	-128	-33	-134523	526924	526924	UNATTRIBUTED	UNATTRIBUTED	0	-24905	0	-24777	m4c_telemetry_l2:DATA_UNKNOWN:HIT=28616;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-29364;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-26394;m4c_telemetry_l2:DATA_WEIGHT:HIT=3763;m4c_telemetry_l2:DATA_WEIGHT:MISS=-3015;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=1617;m4c_telemetry_l2:PTE_L3:HIT=-92;m4c_telemetry_l2:PTE_L3:MISS=-36
prefill	F8-L10_vs_F0	IMPROVEMENT	125	523	kernel-1282-ctx_0x55f2413c4de0.traceg.xz	_ZN7cutlass7Kernel2I67cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	12	DIRECT_PARAMETER_RANGE	134087	133224	-863	0.0021457271454142965	131498	-67	-32	-32	-9	-44764	131792	131792	UNATTRIBUTED	UNATTRIBUTED	0	156674	0	156706	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-33878;m4c_telemetry_l2:DATA_UNKNOWN:MISS=33852;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=164551;m4c_telemetry_l2:DATA_WEIGHT:HIT=-334;m4c_telemetry_l2:DATA_WEIGHT:MISS=360;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-7845;m4c_telemetry_l2:PTE_L3:HIT=-11;m4c_telemetry_l2:PTE_L3:MISS=-21
prefill	F8-L10_vs_F0	IMPROVEMENT	126	162	kernel-903-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	16828	16004	-824	0.0002692900609532004	8	-87	-6	-6	-2	-18378	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-6	0	0	m4c_telemetry_l2:PTE_L3:HIT=-2;m4c_telemetry_l2:PTE_L3:MISS=-4
prefill	F8-L10_vs_F0	IMPROVEMENT	127	593	kernel-1355-ctx_0x55f2413c4de0.traceg.xz	ampere_bf16_s16816gemm_bf16_128x64_ldg8_f2f_stages_64x4_tn	FFN_MLP	13	DIRECT_PARAMETER_RANGE	427792	426972	-820	0.006845741250017323	525644	-233	-128	-128	-33	-161767	526940	526940	UNATTRIBUTED	UNATTRIBUTED	0	-23838	0	-23710	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-14261;m4c_telemetry_l2:DATA_UNKNOWN:MISS=13336;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-22520;m4c_telemetry_l2:DATA_WEIGHT:HIT=-1075;m4c_telemetry_l2:DATA_WEIGHT:MISS=2000;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-1190;m4c_telemetry_l2:PTE_L3:HIT=-87;m4c_telemetry_l2:PTE_L3:MISS=-41
prefill	F8-L10_vs_F0	IMPROVEMENT	128	41	kernel-777-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_7MeanOpsIffffEEjfLi4EEEEEvT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	45726	44915	-811	0.0007317302904175209	-2	0	0	0	0	-183	0	0	UNATTRIBUTED	UNATTRIBUTED	0	98	0	98	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-4;m4c_telemetry_l2:DATA_UNKNOWN:MISS=4;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=98
prefill	F8-L10_vs_F0	IMPROVEMENT	129	145	kernel-886-ctx_0x55f2413c4de0.traceg.xz	_ZN7cutlass7Kernel2I67cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	3	DIRECT_PARAMETER_RANGE	132964	132165	-799	0.002127756338518026	131321	-76	-33	-33	-10	-44823	131613	131613	UNATTRIBUTED	UNATTRIBUTED	0	139377	0	139410	m4c_telemetry_l2:DATA_UNKNOWN:HIT=4809;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-4697;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=147790;m4c_telemetry_l2:DATA_WEIGHT:HIT=3830;m4c_telemetry_l2:DATA_WEIGHT:MISS=-3942;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-8380;m4c_telemetry_l2:PTE_L3:HIT=-16;m4c_telemetry_l2:PTE_L3:MISS=-17
prefill	F8-L10_vs_F0	IMPROVEMENT	130	329	kernel-1078-ctx_0x55f2413c4de0.traceg.xz	_ZN13pytorch_flash16flash_fwd_kernelINS_23Flash_fwd_kernel_traitsILi64ELi128ELi128ELi4ELb0ELb0EN7cutlass10bfloat16_tENS_19Flash_kernel_traitsILi64ELi128ELi128ELi4ES3_EEEELb0ELb1ELb0ELb0ELb0ELb1ELb0EEEvNS_16Flash_fwd_paramsE	ATTENTION_CORE	NA	DIRECT_SEMANTIC_NAME	39400	38613	-787	0.0006304984788184036	-13	-95	-18	-18	-5	-33594	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-114	0	-96	m4c_telemetry_l2:DATA_KV_CACHE:HIT=36;m4c_telemetry_l2:DATA_KV_CACHE:MISS=-36;m4c_telemetry_l2:DATA_UNKNOWN:HIT=464;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-464;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-96;m4c_telemetry_l2:PTE_L3:HIT=-9;m4c_telemetry_l2:PTE_L3:MISS=-9
prefill	F8-L10_vs_F0	IMPROVEMENT	131	649	kernel-1414-ctx_0x55f2413c4de0.traceg.xz	_ZN7cutlass7Kernel2I67cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	15	DIRECT_PARAMETER_RANGE	133566	132802	-764	0.0021373898431943884	131516	-84	-39	-39	-12	-41623	131844	131844	UNATTRIBUTED	UNATTRIBUTED	0	29022	0	29061	m4c_telemetry_l2:DATA_UNKNOWN:HIT=26488;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-26821;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=36160;m4c_telemetry_l2:DATA_WEIGHT:HIT=11071;m4c_telemetry_l2:DATA_WEIGHT:MISS=-10738;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-7099;m4c_telemetry_l2:PTE_L3:HIT=-20;m4c_telemetry_l2:PTE_L3:MISS=-19
prefill	F8-L10_vs_F0	IMPROVEMENT	132	438	kernel-1193-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	10	DIRECT_PARAMETER_RANGE	44522	43780	-742	0.0007124632810647961	32743	-35	-1	-2	-2	-32080	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	192	0	194	m4c_telemetry:DATA_UNKNOWN:HIT=34;m4c_telemetry:DATA_UNKNOWN:MISS=-34;m4c_telemetry:DATA_WEIGHT:HIT=36;m4c_telemetry:DATA_WEIGHT:MISS=-36;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-55;m4c_telemetry_l2:DATA_UNKNOWN:MISS=55;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-24;m4c_telemetry_l2:DATA_WEIGHT:HIT=-14;m4c_telemetry_l2:DATA_WEIGHT:MISS=14;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=218;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	133	103	kernel-842-ctx_0x55f2413c4de0.traceg.xz	_ZN7cutlass7Kernel2I67cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x10_tn_align8EEvNT_6ParamsE	ATTENTION_PROJECTION	2	DIRECT_PARAMETER_RANGE	134619	133929	-690	0.0021542404751282913	131632	-72	-32	-32	-9	-39024	131957	131957	UNATTRIBUTED	UNATTRIBUTED	0	-44439	0	-44407	m4c_telemetry_l2:DATA_UNKNOWN:HIT=16129;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-16351;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-31544;m4c_telemetry_l2:DATA_WEIGHT:HIT=2848;m4c_telemetry_l2:DATA_WEIGHT:MISS=-2626;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-12863;m4c_telemetry_l2:PTE_L3:HIT=-15;m4c_telemetry_l2:PTE_L3:MISS=-17
prefill	F8-L10_vs_F0	IMPROVEMENT	134	318	kernel-1067-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native40_GLOBAL__N__0f1a8107_8_Shape_cu_49f7391c19CatArrayBatchedCopyINS1_10OpaqueTypeILj2EEEjLi4ELi64ELi64EEEvPT_NS1_25CatArrInputTensorMetadataIS5_T0_XT2_EXT3_EEENS1_16TensorSizeStrideIS8_Lj4EEEiS8_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	26344	25660	-684	0.00042156984583736104	0	-49	-5	-5	-2	-9862	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-5	0	0	m4c_telemetry_l2:PTE_L3:HIT=-3;m4c_telemetry_l2:PTE_L3:MISS=-2
prefill	F8-L10_vs_F0	IMPROVEMENT	135	312	kernel-1061-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	7	DIRECT_PARAMETER_RANGE	44214	43531	-683	0.0007075345112303781	32671	-35	-1	-1	-1	-22317	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	-1828	0	-1827	m4c_telemetry:DATA_UNKNOWN:HIT=202;m4c_telemetry:DATA_UNKNOWN:MISS=-202;m4c_telemetry:DATA_WEIGHT:HIT=217;m4c_telemetry:DATA_WEIGHT:MISS=-217;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-48;m4c_telemetry_l2:DATA_UNKNOWN:MISS=48;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-1076;m4c_telemetry_l2:DATA_WEIGHT:HIT=18;m4c_telemetry_l2:DATA_WEIGHT:MISS=-18;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-751;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	136	578	kernel-1339-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastIZZZNS0_23direct_copy_kernel_cudaERNS_18TensorIteratorBaseEENKUlvE1_clEvENKUlvE10_clEvEUlN3c108BFloat16EE_EEvS4_RKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	18626	17944	-682	0.00029806255498658846	1	0	0	0	0	128	0	0	UNATTRIBUTED	UNATTRIBUTED	0	96	0	0	m4c_telemetry:DATA_KV_CACHE:HIT=10;m4c_telemetry:DATA_KV_CACHE:MISS=-10;m4c_telemetry:DATA_UNKNOWN:HIT=10;m4c_telemetry:DATA_UNKNOWN:MISS=-10;m4c_telemetry_l2:DATA_KV_CACHE:HIT=48;m4c_telemetry_l2:DATA_UNKNOWN:HIT=148;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-100
prefill	F8-L10_vs_F0	IMPROVEMENT	137	492	kernel-1249-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	9343	8665	-678	0.00014951135247716612	0	-35	-2	-2	-1	-13585	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-507	0	-505	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-8;m4c_telemetry_l2:DATA_UNKNOWN:MISS=8;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-505;m4c_telemetry_l2:PTE_L3:MISS=-2
prefill	F8-L10_vs_F0	IMPROVEMENT	138	83	kernel-821-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native13reduce_kernelILi512ELi1ENS0_8ReduceOpIfNS0_7MeanOpsIffffEEjfLi4EEEEEvT1_	OTHER_COMPUTE	NA	DIRECT_SEMANTIC_NAME	45882	45226	-656	0.0007342266803336547	1	0	0	0	0	88	0	0	UNATTRIBUTED	UNATTRIBUTED	0	-358	0	-358	m4c_telemetry_l2:DATA_UNKNOWN:HIT=-180;m4c_telemetry_l2:DATA_UNKNOWN:MISS=180;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=-358
prefill	F8-L10_vs_F0	IMPROVEMENT	139	270	kernel-1017-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	6	DIRECT_PARAMETER_RANGE	44619	43967	-652	0.0007140155235126485	32689	-35	-1	-2	-2	-35710	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	-823	0	-821	m4c_telemetry:DATA_UNKNOWN:HIT=257;m4c_telemetry:DATA_UNKNOWN:MISS=-257;m4c_telemetry:DATA_WEIGHT:HIT=272;m4c_telemetry:DATA_WEIGHT:MISS=-272;m4c_telemetry_l2:DATA_UNKNOWN:HIT=-209;m4c_telemetry_l2:DATA_UNKNOWN:MISS=209;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=370;m4c_telemetry_l2:DATA_WEIGHT:HIT=-23;m4c_telemetry_l2:DATA_WEIGHT:MISS=23;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-1191;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
prefill	F8-L10_vs_F0	IMPROVEMENT	140	186	kernel-929-ctx_0x55f2413c4de0.traceg.xz	_ZN2at6native18elementwise_kernelILi128ELi4EZNS0_22gpu_kernel_impl_nocastINS0_13BinaryFunctorIN3c108BFloat16ES5_S5_NS0_15binary_internal10MulFunctorIfEEEEEEvRNS_18TensorIteratorBaseERKT_EUliE_EEviT1_	NORM	4	DIRECT_PARAMETER_RANGE	44612	43968	-644	0.0007139035060164117	32757	-35	-1	-2	-2	-30378	32768	32768	UNATTRIBUTED	UNATTRIBUTED	0	514	0	516	m4c_telemetry:DATA_UNKNOWN:HIT=31;m4c_telemetry:DATA_UNKNOWN:MISS=-31;m4c_telemetry:DATA_WEIGHT:HIT=41;m4c_telemetry:DATA_WEIGHT:MISS=-41;m4c_telemetry_l2:DATA_UNKNOWN:HIT=115;m4c_telemetry_l2:DATA_UNKNOWN:MISS=-115;m4c_telemetry_l2:DATA_UNKNOWN:RESERVATION_FAIL=1022;m4c_telemetry_l2:DATA_WEIGHT:HIT=-1;m4c_telemetry_l2:DATA_WEIGHT:MISS=1;m4c_telemetry_l2:DATA_WEIGHT:RESERVATION_FAIL=-506;m4c_telemetry_l2:PTE_L2:MISS=-1;m4c_telemetry_l2:PTE_L3:MISS=-1
